 [Fe/H] [C/Fe]  [N/Fe]  [O/Fe]  [Na/Fe] [Mg/Fe] [Al/Fe] [Si/Fe] [K/Fe]  [Ca/Fe] [Ce/Fe]
-1.183  -9.999   1.210  -9.999  -9.999  -9.999   0.549   0.112  -9.999   0.316  -9.999 
-1.250  -0.308   0.816  -9.999  -9.999   0.324  -0.215   0.201   0.160   0.052   0.237 
-1.049  -0.235  -9.999  -9.999  -9.999   0.209  -0.146   0.094  -9.999   0.168   0.311 
-1.100  -9.999   1.169  -9.999  -9.999   0.123   0.167   0.076   0.247   0.171  -9.999 
-0.814  -9.999  -9.999  -9.999  -9.999  -0.196  -0.933  -9.999  -9.999  -9.999  -9.999 
-1.137  -0.396   0.792   0.538  -9.999   0.266   0.168   0.116   0.053   0.274   0.077 
-1.296  -9.999  -9.999  -9.999  -9.999  -9.999   0.037   0.247  -9.999   0.283  -9.999 
-1.296  -9.999   1.127  -9.999  -9.999  -9.999  -0.220   0.245  -9.999   0.192  -9.999 
-1.084  -9.999  -9.999  -9.999  -9.999  -9.999  -9.999   0.146  -9.999  -9.999  -9.999 
-1.140  -0.445   0.429   0.476  -9.999   0.181  -0.216   0.107   0.071   0.089   0.128 
-1.247  -0.261   0.944  -9.999  -9.999  -9.999   0.200   0.193  -9.999   0.199  -9.999 
-1.339  -9.999  -9.999  -9.999  -9.999  -9.999  -0.140   0.224  -9.999   0.474  -9.999 
-1.148  -0.085   0.738  -9.999  -9.999   0.190   0.151   0.169   0.033   0.197   0.236 
-1.299  -0.217  -9.999   0.526  -9.999   0.294  -0.092   0.159   0.072   0.244   0.117 
-1.240  -9.999   0.804  -9.999  -9.999  -9.999  -0.245   0.157  -9.999   0.286   0.197 
-1.263  -0.507   1.239  -9.999  -9.999  -9.999   0.617   0.166   0.093   0.257   0.008 
-1.297  -0.420   1.258  -9.999  -9.999  -9.999   0.839   0.207   0.071   0.261  -9.999 
-1.308   0.259  -9.999  -9.999  -9.999   0.324  -9.999   0.213  -9.999   0.252  -9.999 
-1.147  -9.999  -9.999  -9.999  -9.999  -9.999   0.203   0.172  -9.999   0.216  -9.999 
-1.254  -0.527  -9.999  -9.999  -9.999  -9.999  -0.266   0.143   0.038   0.125   0.194 
-1.242  -9.999   1.590  -9.999  -9.999  -9.999   0.804   0.157  -9.999   0.453  -9.999 
-1.330   0.477  -9.999  -9.999  -9.999  -9.999  -0.185   0.100  -9.999  -9.999   0.731 
-1.141  -0.309  -9.999  -9.999  -9.999  -9.999  -0.083   0.154  -0.082   0.190   0.201 
-1.285  -9.999  -9.999  -9.999  -9.999  -9.999  -0.115   0.143  -9.999   0.271  -9.999 
-1.360  -9.999  -9.999  -9.999  -9.999  -9.999  -0.070   0.144  -9.999  -9.999  -9.999 
-1.214  -0.356   0.344   0.480   0.215   0.220  -0.077   0.164   0.179   0.164  -0.050 
-1.369  -0.028  -9.999  -9.999  -9.999  -9.999  -0.127   0.205  -9.999   0.397  -9.999 
-1.312   0.566  -9.999  -9.999  -9.999   0.345  -0.075   0.156  -9.999  -9.999  -9.999 
-1.348  -9.999  -9.999  -9.999  -9.999  -9.999  -0.200   0.123  -9.999   0.614  -9.999 
-1.315  -0.102  -9.999  -9.999  -9.999   0.358  -0.126   0.172  -9.999   0.281  -9.999 
-1.410  -9.999  -9.999  -9.999  -9.999  -9.999   0.613   0.198  -9.999  -9.999  -9.999 
-1.359  -0.293   0.818  -9.999   0.790   0.245   0.359   0.202   0.146   0.274   0.064 
-1.309  -9.999  -9.999   0.835  -9.999  -9.999   0.399   0.263  -9.999   0.483  -9.999 
-1.269  -9.999  -9.999  -9.999  -9.999   0.333  -0.049   0.177  -9.999   0.351  -9.999 
-1.331  -9.999  -9.999  -9.999  -9.999  -9.999   0.066   0.254  -9.999  -9.999  -9.999 
-1.341  -9.999  -9.999  -9.999  -9.999  -9.999  -0.315   0.128  -9.999  -9.999  -9.999 
-1.303   0.020  -9.999  -9.999  -9.999  -9.999   0.284   0.181  -9.999  -9.999  -9.999 
-1.249  -0.113  -9.999  -9.999  -9.999   0.314  -0.118   0.154  -9.999   0.288   0.357 
-1.204  -9.999  -9.999  -9.999  -9.999   0.281  -0.166   0.158  -0.208   0.308   0.252 
-1.466   0.833  -9.999  -9.999  -9.999  -9.999   0.845   0.251  -9.999   0.551  -9.999 
-1.145  -9.999   1.649  -9.999  -9.999  -9.999   0.305   0.089   0.366   0.417  -9.999 
-0.634  -9.999  -9.999  -9.999  -9.999  -9.999  -9.999  -9.999  -9.999  -9.999  -9.999 
-0.548  -9.999  -9.999  -9.999  -9.999   0.249  -9.999   0.169  -9.999  -9.999  -9.999 
-1.321  -9.999  -9.999  -9.999  -9.999  -9.999   0.361   0.289  -9.999   0.435   1.261 
-1.565   0.602  -9.999  -9.999  -9.999  -9.999  -0.046   0.213  -9.999   0.574  -9.999 
-1.271   0.358  -9.999  -9.999  -9.999  -9.999  -0.001   0.182  -9.999   0.416  -9.999 
-1.218  -0.694   1.223  -9.999   0.131   0.226   0.942   0.192   0.085   0.197   0.028 
-1.283  -9.999  -9.999  -9.999  -9.999  -9.999  -0.176   0.272  -9.999  -9.999  -9.999 
