SourceId,ra,dec,G
   3496371281825275520, 189.91559, -26.77378,  18.546
   3496399731687576832, 189.89528, -26.63034,  17.864
   3496372042036435968, 189.90774, -26.71885,  16.462
   3496374687733786368, 189.82318, -26.74069,  19.182
   3496421343962952832, 189.73146, -26.69162,  19.146
   3496374550295015296, 189.86067, -26.74188,  18.414
   3496369976155174784, 189.84404, -26.79114,  18.226
   3496372896733349120, 189.82245, -26.78916,  19.912
   3496374447217920128, 189.85732, -26.75062,  19.316
   3496372042034448896, 189.90617, -26.73129,  19.460
   3496372901026976128, 189.82214, -26.78425,  18.921
   3496371079963737344, 189.97645, -26.75496,  19.402
   3496375031331688192, 189.87631, -26.72303,  15.859
   3496371595357393536, 189.87889, -26.75121,  19.360
   3496423199388865536, 189.75308, -26.64677,  19.618
   3496374859532996224, 189.85498, -26.71739,  19.853
   3496371457917980032, 189.85157, -26.78331,  19.584
   3496371526637632640, 189.88537, -26.76409,  18.746
   3496374962613137280, 189.88783, -26.73147,  19.514
   3496374825173077504, 189.83441, -26.72575,  19.414
   3496395647176724992, 189.93758, -26.69051,  17.292
   3496374962614171776, 189.88484, -26.73123,  17.700
   3496369392039519232, 189.79588, -26.83981,  19.495
   3496374271121368320, 189.74731, -26.72304,  19.669
   3496423336827819520, 189.79848, -26.64700,  19.632
   3496371354838898304, 189.91176, -26.77408,  19.227
   3496356202196670336, 189.87409, -26.92827,  18.283
   3496376062125845504, 189.85100, -26.68007,  18.981
   3496374550297209088, 189.86593, -26.74225,  17.060
   3496358396923245440, 189.97168, -26.84158,  18.383
   3496374859532989568, 189.85804, -26.71928,  19.607
   3496369396336215296, 189.78390, -26.83531,  19.075
   3496371492277894400, 189.86637, -26.75905,  18.108
   3496371595357152128, 189.87946, -26.76037,  18.903
   3496375508071950080, 189.79668, -26.72041,  19.599
   3496398602114225536, 189.92888, -26.68648,  19.090
   3496371354839166848, 189.90382, -26.76187,  19.580
   3496376474442727040, 189.83940, -26.64300,  19.705
   3496375508071950464, 189.79825, -26.71906,  18.854
   3496375164475857024, 189.89745, -26.68532,  19.606
   3496374584654913664, 189.87580, -26.73299,  18.805
   3496374034898758016, 189.78939, -26.73153,  19.701
   3496371492277819904, 189.86502, -26.76481,  18.113
   3496422928808979072, 189.77709, -26.66059,  19.704
   3496371595357110144, 189.87667, -26.76249,  19.352
   3496376538864174464, 189.83062, -26.63453,  19.503
   3496374825173148800, 189.84128, -26.72353,  18.836
   3496374584654914432, 189.87396, -26.73480,  18.837
   3496374653374559872, 189.87031, -26.72247,  18.640
   3496395681536470656, 189.95211, -26.68181,  18.824
   3496371973316933888, 189.92088, -26.74068,  15.092
   3496371526637851264, 189.88742, -26.75773,  18.839
   3496366853715562240, 189.64452, -26.87979,  19.894
   3496375546729725312, 189.81690, -26.71258,  19.705
   3496374477284129280, 189.83437, -26.74876,  18.860
   3496373034171888768, 189.77226, -26.79085,  19.294
   3496372007676672384, 189.90407, -26.73616,  17.463
   3496374996972010752, 189.89100, -26.71280,  18.917
   3496356678936260864, 189.92354, -26.89459,  19.693
   3496371560997595392, 189.89020, -26.75836,  18.236
   3496356202196670976, 189.86800, -26.92242,  14.188
   3496371389198502400, 189.86739, -26.78769,  18.253
   3496372896732944256, 189.82738, -26.78877,  18.783
   3496398602114230912, 189.93366, -26.67833,  18.766
   3496369877372570752, 189.83974, -26.80482,  14.902
   3496369911729731968, 189.85976, -26.80063,  19.242
   3496374687733562368, 189.82252, -26.74740,  18.867
   3496372935389309952, 189.83636, -26.77134,  19.623
   3496371595357334400, 189.88416, -26.75671,  19.020
   3496374511643868160, 189.83909, -26.74016,  18.577
   3496374584654914816, 189.87300, -26.73590,  18.030
   3496374996972010240, 189.89542, -26.71404,  19.873
   3496376057830834048, 189.84168, -26.68883,  19.708
   3496372896732936448, 189.82743, -26.79242,  19.024
   3496368017649918464, 189.85752, -26.89699,  19.790
   3496371767156362240, 189.92712, -26.75041,  19.122
   3496374752162037376, 189.81640, -26.73377,  18.446
   3496372896732936576, 189.82591, -26.79246,  18.934
   3496374653374450304, 189.86019, -26.72858,  19.197
   3496374653374568064, 189.87326, -26.72186,  18.026
   3496374550297202816, 189.86202, -26.74300,  16.898
   3496371183040075136, 189.87804, -26.78946,  19.288
   3496369907437715968, 189.85560, -26.79710,  18.966
   3496395681536469504, 189.94510, -26.68138,  15.892
   3496375576791428736, 189.79363, -26.71605,  19.791
   3496369911729740416, 189.85825, -26.79284,  18.894
   3496371320479086208, 189.89986, -26.77956,  19.153
   3496375576791428608, 189.79508, -26.71599,  19.548
   3496371938957182464, 189.90605, -26.74141,  15.670
   3496395612816993152, 189.96654, -26.68660,  18.257
   3496368155088871424, 189.81430, -26.89702,  19.132
   3496375679871918208, 189.83933, -26.69282,  19.052
   3496373858805650944, 189.75867, -26.77094,  18.802
   3496374064962932608, 189.76681, -26.72951,  19.183
   3496356167836934016, 189.90624, -26.92442,  14.588
   3496369529478474880, 189.82790, -26.84016,  19.388
   3496369911729740672, 189.85518, -26.79185,  18.977
   3496395780321081600, 189.95726, -26.67000,  19.406
   3496376337003758976, 189.81670, -26.66205,  19.618
   3496363276006024192, 189.76142, -26.89460,  19.473
   3496374653374561408, 189.86842, -26.72114,  18.847
   3496398670833708416, 189.92755, -26.67539,  19.806
   3496358912319417728, 190.02587, -26.79546,  18.910
   3496371629718277248, 189.88350, -26.74542,  19.201
   3496374653374561280, 189.86813, -26.72082,  18.354
   3496355549361642752, 189.95232, -26.93995,  16.544
   3496374515935279872, 189.84412, -26.73657,  18.944
   3496374653374569344, 189.86356, -26.71935,  18.958
   3496371526637659904, 189.88289, -26.76125,  19.314
   3496369941795429376, 189.83263, -26.79378,  19.321
   3496371320479193728, 189.89869, -26.76851,  19.509
   3496369980449231488, 189.84774, -26.78172,  19.185
   3496374962612207488, 189.88091, -26.72517,  19.718
   3496369877372567936, 189.84021, -26.81088,  19.596
   3496371389198504320, 189.86508, -26.78636,  18.549
   3496371183040060160, 189.87594, -26.79739,  19.358
   3496374855240033152, 189.85228, -26.71518,  18.896
   3496374962613130496, 189.87983, -26.72557,  19.350
   3496375576791429376, 189.78763, -26.71620,  19.109
   3496371560997779456, 189.90282, -26.75317,  19.216
   3496374550294763776, 189.86467, -26.74016,  18.350
   3496371556705333760, 189.90209, -26.76284,  19.103
   3496374962612207232, 189.87767, -26.72434,  18.702
   3496366235240274176, 189.70140, -26.87852,  18.047
   3496369976155183744, 189.85286, -26.78755,  19.870
   3496395681536468864, 189.95508, -26.68567,  18.946
   3496374515935280256, 189.84519, -26.73785,  19.187
   3496367983290182656, 189.87569, -26.89535,  18.013
   3496375443650562176, 189.87500, -26.67701,  19.147
   3496395681536468736, 189.94821, -26.68417,  15.622
   3496374515935280128, 189.84511, -26.73720,  18.546
   3496371732798688640, 189.92142, -26.76471,  18.254
   3496371698439012992, 189.94169, -26.75165,  19.009
   3496374653374546048, 189.86970, -26.72407,  18.922
   3496371561000005248, 189.89953, -26.75414,  17.570
   3496374859532976128, 189.85742, -26.72081,  18.956
   3496371148680336128, 189.89835, -26.79514,  19.288
   3496375581087329280, 189.79682, -26.71553,  19.377
   3496375203132394368, 189.90181, -26.68334,  19.290
   3496374447215380352, 189.85083, -26.75609,  18.791
   3496372935386733312, 189.84048, -26.77873,  19.719
   3496399800407063040, 189.88474, -26.61800,  18.743
   3496422615273309952, 189.64294, -26.64869,  19.314
   3496423130669384832, 189.72278, -26.65111,  19.883
   3496374893892738816, 189.83644, -26.71199,  19.046
   3496374550297212800, 189.85820, -26.74852,  15.789
   3496374447215621632, 189.85670, -26.74768,  15.219
   3496372828013445376, 189.78382, -26.79512,  19.550
   3496368223808350720, 189.83994, -26.89479,  18.613
   3496374859532976896, 189.85470, -26.71995,  18.155
   3496372793653712384, 189.80594, -26.79390,  19.011
   3496372797947748352, 189.81504, -26.79513,  17.925
   3496371698439020288, 189.94130, -26.74891,  18.051
   3496373446488735744, 189.73317, -26.79450,  18.786
   3496375203132394112, 189.91469, -26.68737,  15.408
   3496371217399815552, 189.88020, -26.78889,  18.707
   3496374859532976640, 189.85415, -26.71988,  18.942
   3496374790815467648, 189.82229, -26.71941,  15.653
   3496372935386733184, 189.83486, -26.77735,  19.534
   3496374825173151744, 189.85051, -26.72577,  18.074
   3496373205970641792, 189.80626, -26.76196,  18.510
   3496374825173085696, 189.84944, -26.72953,  18.812
   3496362176494918528, 189.80494, -26.93505,  18.740
   3496371492277883648, 189.86981, -26.76066,  18.757
   3496422958870693376, 189.79385, -26.65283,  18.545
   3496395441018299136, 190.00131, -26.69987,  15.787
   3496374064962930432, 189.76957, -26.73224,  19.828
   3496374619014480768, 189.85918, -26.73915,  15.559
   3496395681536467072, 189.94861, -26.68716,  19.597
   3496394886965815168, 190.08739, -26.70824,  18.919
   3496401140440341376, 189.98712, -26.57617,  19.038
   3496376096485592576, 189.85879, -26.67121,  19.926
   3496372007674691968, 189.89875, -26.73174,  18.571
   3496375409290825600, 189.90006, -26.68180,  19.990
   3496371629717419392, 189.88805, -26.73889,  19.231
   3496371560997620992, 189.89307, -26.75760,  19.527
   3496374550297200512, 189.86636, -26.74547,  14.881
   3496373412128998528, 189.71662, -26.79261,  19.771
   3496374790813347840, 189.82623, -26.72327,  19.563
   3496375374931090304, 189.88680, -26.67355,  19.795
   3496373034173757824, 189.77276, -26.78994,  19.507
   3496374653374547712, 189.87144, -26.72319,  19.127
   3496375542431693184, 189.80623, -26.71200,  19.269
   3496375237490172416, 189.86222, -26.70739,  19.787
   3496371732796377600, 189.91650, -26.76002,  19.896
   3496398670833705984, 189.92265, -26.67838,  15.471
   3496374923959457408, 189.83788, -26.70047,  19.562
   3496370251033068160, 189.95566, -26.80028,  19.796
   3496369980449232896, 189.84603, -26.78052,  18.624
   3496372007676660096, 189.89688, -26.73911,  19.022
   3496375031331745024, 189.88443, -26.71262,  19.300
   3496373068531666304, 189.78795, -26.77369,  17.439
   3496375374931087360, 189.88435, -26.67728,  18.889
   3496374412855534208, 189.84518, -26.76558,  18.842
   3496394852605920000, 190.05672, -26.70041,  18.397
   3496374653376515840, 189.86756, -26.73066,  16.957
   3496371389198506880, 189.86888, -26.78620,  19.912
   3496372935386733568, 189.82670, -26.77489,  19.322
   3496376165205070208, 189.84124, -26.66526,  16.933
   3496372007676660480, 189.89354, -26.73775,  19.641
   3496372793653710720, 189.81286, -26.79414,  18.930
   3496371595357427072, 189.87590, -26.74910,  18.598
   3496374584654918912, 189.88123, -26.73782,  19.110
   3496372007676660608, 189.89287, -26.73787,  18.233
   3496374653374547968, 189.87124, -26.72401,  19.274
   3496399972208269824, 189.86869, -26.62564,  19.745
   3496374855238663168, 189.85340, -26.71194,  19.070
   3496369843012830208, 189.82976, -26.80710,  19.193
   3496374515937475584, 189.84173, -26.75242,  14.931
   3496394199770777984, 190.01955, -26.76663,  18.697
   3496372828013447424, 189.79008, -26.79415,  19.356
   3496374962613126272, 189.88361, -26.71928,  18.976
   3496374653374462208, 189.87016, -26.73089,  18.354
   3496373205970641920, 189.80527, -26.75844,  18.065
   3496372042034504448, 189.90644, -26.71904,  18.786
   3496375267555061632, 189.87892, -26.69025,  19.279
   3496369705571298688, 189.86836, -26.80581,  19.737
   3496421447042165376, 189.69302, -26.69348,  19.209
   3496375443650565376, 189.87658, -26.67280,  14.866
   3496371973314957056, 189.91906, -26.73677,  19.828
   3496398876992143232, 189.91334, -26.66216,  18.753
   3496374069258150784, 189.76621, -26.74442,  19.175
   3496369705573877504, 189.86035, -26.81358,  18.946
   3496375576791432704, 189.78932, -26.70943,  18.371
   3496421859359025280, 189.66025, -26.69323,  19.606
   3496395784615689088, 189.96244, -26.67854,  18.978
   3496373893168566784, 189.77225, -26.75649,  19.976
   3496374584656864640, 189.87562, -26.73895,  18.268
   3496373210264690688, 189.81225, -26.75686,  18.848
   3496358946679151872, 190.01925, -26.79805,  18.424
   3496373210264690816, 189.80470, -26.75486,  19.229
   3496398636473972736, 189.93924, -26.67391,  19.364
   3496374619014657024, 189.85487, -26.73063,  18.681
   3496375301914800128, 189.84543, -26.69371,  17.623
   3496422958870695040, 189.78843, -26.65029,  18.857
   3496398636473974144, 189.93568, -26.66941,  19.404
   3496376405723240064, 189.81211, -26.65519,  18.952
   3496398876992142592, 189.91665, -26.66446,  18.914
   3496375989108329984, 189.78341, -26.66833,  16.609
   3496375164477850624, 189.89929, -26.69391,  18.563
   3496400285741437440, 189.93609, -26.58729,  18.034
   3496369392039524864, 189.78981, -26.83618,  19.955
   3496374752159253888, 189.82037, -26.73492,  19.425
   3496371900302896384, 189.95087, -26.71797,  19.766
   3496374584657040640, 189.88327, -26.73431,  18.682
   3496374653376515712, 189.86534, -26.73019,  18.572
   3496369705571297664, 189.86330, -26.80504,  19.582
   3496395574160432128, 189.95235, -26.69584,  19.548
   3496375443650566400, 189.88216, -26.67289,  18.815
   3496355102685039616, 189.92438, -26.96134,  18.773
   3496414613751906944, 189.61533, -26.79348,  14.127
   3496376165205070720, 189.84829, -26.66607,  15.683
   3496371938957185408, 189.90653, -26.74082,  19.656
   3496371629717421952, 189.89267, -26.74069,  18.723
   3496368223808355456, 189.84570, -26.88942,  19.443
   3496372935389307648, 189.83723, -26.77456,  19.663
   3496398670833709696, 189.92091, -26.67174,  17.611
   3496371629718279424, 189.88228, -26.74871,  19.386
   3496372007674608384, 189.88842, -26.73566,  18.895
   3496375267555060608, 189.88243, -26.69404,  19.755
   3496373893165412096, 189.76878, -26.75619,  19.908
   3496371316187155584, 189.90032, -26.76965,  19.032
   3496371320479081216, 189.89698, -26.77926,  18.283
   3496376165205072384, 189.84422, -26.66254,  19.264
   3496371217402389760, 189.89314, -26.78811,  18.459
   3496374825173563136, 189.84691, -26.71926,  18.910
   3496374825175209472, 189.85272, -26.72586,  12.217
   3496376165205074176, 189.85252, -26.66111,  17.350
   3496371251762128512, 189.90543, -26.79100,  19.481
   3496373966181457920, 189.75499, -26.75295,  18.195
   3496374619014483584, 189.85670, -26.74028,  18.451
   3496371938957188096, 189.91724, -26.74267,  19.120
   3496371457920558592, 189.85527, -26.77781,  18.778
   3496371629717162368, 189.88492, -26.75168,  18.946
   3496374859532980992, 189.85786, -26.72013,  19.599
   3496373034171879808, 189.77444, -26.79333,  19.465
   3496374619016677120, 189.85783, -26.74278,  15.392
   3496374034898523392, 189.79261, -26.74041,  19.264
   3496372007674650624, 189.90414, -26.73698,  18.490
   3496363310365766144, 189.76673, -26.89075,  19.644
   3496369705571300736, 189.86417, -26.80274,  18.999
   3496374481575012480, 189.82984, -26.76127,  18.992
   3496398602114232320, 189.93189, -26.67621,  19.057
   3496421275243467392, 189.73171, -26.70198,  18.917
   3496373004108783744, 189.82336, -26.77112,  15.983
   3496372866667230976, 189.79889, -26.78488,  19.911
   3496423680425228160, 189.76851, -26.61625,  18.645
   3496372999812211456, 189.81761, -26.76178,  18.234
   3496374996972007680, 189.90166, -26.71650,  19.354
   3496376096485592192, 189.85564, -26.67100,  19.610
   3496398876992140928, 189.91337, -26.66782,  18.865
   3496373072825660928, 189.78718, -26.78223,  19.229
   3496372935389308800, 189.83911, -26.77315,  18.389
   3496369636854396288, 189.87357, -26.82550,  19.751
   3496371526637624704, 189.89094, -26.76632,  19.866
   3496374619014483968, 189.85901, -26.73793,  17.166
   3496398876992140800, 189.90679, -26.66669,  19.989
   3496373966181459712, 189.75786, -26.75167,  19.829
   3496371526637624576, 189.88855, -26.76576,  18.911
   3496375409290829568, 189.89252, -26.67277,  18.202
   3496375443650563328, 189.87375, -26.67566,  19.547
   3496369946089467904, 189.83727, -26.79739,  18.389
   3496423474266796288, 189.82907, -26.62062,  19.975
   3496375340569422336, 189.86831, -26.69106,  19.869
   3496374962613129600, 189.88028, -26.72310,  19.447
   3496372793653712512, 189.80231, -26.79643,  18.777
   3496374962613129216, 189.88150, -26.72194,  18.550
   3496374412855537024, 189.84919, -26.76627,  19.763
   3496375374931085824, 189.88313, -26.67905,  19.394
   3496368880940151808, 189.89447, -26.83201,  19.240
   3496395715896209792, 189.97163, -26.68663,  15.798
   3496373004108785024, 189.81969, -26.76858,  17.187
   3496374550297201408, 189.86291, -26.74402,  16.791
   3496376165205073792, 189.84052, -26.65887,  18.497
   3496374550294819200, 189.86711, -26.75077,  17.386
   3496371045603989504, 189.96224, -26.75493,  14.657
   3496375031331746304, 189.87740, -26.70998,  18.821
   3496382654898686208, 190.10062, -26.76859,  19.127
   3496375271851860224, 189.87025, -26.68949,  18.606
   3496372901026963968, 189.82057, -26.79616,  19.158
   3496369705571302912, 189.86467, -26.80016,  19.771
   3496374412855536640, 189.83765, -26.76327,  19.193
   3496371045603989632, 189.95890, -26.75404,  19.389
   3496372007676664192, 189.89805, -26.73717,  17.555
   3496371595359640704, 189.87169, -26.75275,  17.256
   3496370392766069888, 189.91421, -26.81433,  18.096
   3496375782949865856, 189.77048, -26.70429,  19.173
   3496374550295018880, 189.86890, -26.74411,  17.670
   3496374584654972672, 189.88349, -26.73519,  19.711
   3496371457920560512, 189.85805, -26.77703,  16.874
   3496374893892617856, 189.83316, -26.72185,  19.576
   3496369843012827008, 189.81409, -26.80803,  18.998
   3496374825173981568, 189.84458, -26.73317,  19.645
   3496374550297165824, 189.86668, -26.73955,  15.774
   3496375301916631808, 189.85271, -26.69845,  19.322
   3496372969746470784, 189.81043, -26.77106,  19.883
   3496372007676657792, 189.89658, -26.74006,  19.659
   3496371217402391808, 189.88662, -26.78463,  19.251
   3496374412855537152, 189.84353, -26.76477,  18.919
   3496375031331746944, 189.87903, -26.71054,  19.884
   3496369941795436544, 189.83707, -26.79143,  19.704
   3496376470144690432, 189.83542, -26.64246,  19.116
   3496374550297202560, 189.86163, -26.74325,  18.884
   3496373004108786048, 189.82200, -26.76836,  19.256
   3496356644576515968, 189.91048, -26.90092,  18.308
   3496371629717257728, 189.88928, -26.74942,  18.955
   3496375782949861632, 189.77572, -26.71082,  19.932
   3496371217402392064, 189.89677, -26.78707,  19.489
   3496374515934862976, 189.84122, -26.75311,  18.482
   3496423508626537600, 189.83410, -26.61541,  19.329
   3496375679871918080, 189.83992, -26.69666,  17.799
   3496376062125843328, 189.83957, -26.67983,  18.516
   3496375065691485696, 189.88897, -26.71302,  18.642
   3496374412855537792, 189.84816, -26.76597,  19.454
   3496373446488751616, 189.72337, -26.78749,  19.985
   3496374172337369984, 189.74916, -26.73953,  19.956
   3496369666919547776, 189.85582, -26.81149,  19.069
   3496372896732945280, 189.82431, -26.78730,  19.170
   3496371251762130688, 189.90454, -26.78910,  18.264
   3496371728501896064, 189.92113, -26.75869,  18.705
   3496374584657038592, 189.88265, -26.73459,  19.083
   3496375203132395136, 189.91656, -26.68643,  19.164
   3496373931821709952, 189.74150, -26.76101,  16.874
   3496374619014486144, 189.86108, -26.73742,  18.425
   3496374515934912768, 189.84669, -26.75114,  19.209
   3496373004108787584, 189.82351, -26.76746,  19.367
   3496372862373205120, 189.80840, -26.78764,  19.715
   3496375164475834624, 189.89873, -26.69705,  19.810
   3496371938955120256, 189.91027, -26.74212,  19.522
   3496376062125843712, 189.84891, -26.68202,  17.610
   3496374653374450432, 189.86060, -26.72881,  18.764
   3496375271851861120, 189.87345, -26.68874,  19.834
   3496355579424604160, 189.97536, -26.92879,  19.631
   3496375031331747840, 189.87478, -26.70888,  19.613
   3496371492277778176, 189.86142, -26.76928,  18.473
   3496371457920559360, 189.85976, -26.77807,  19.285
   3496375168772646656, 189.90561, -26.69550,  19.382
   3496375237490178176, 189.86717, -26.70638,  18.840
   3496371213105762816, 189.88999, -26.79218,  18.320
   3496374584654893824, 189.87351, -26.73653,  18.453
   3496371389201071232, 189.86432, -26.79349,  15.861
   3496375340571338624, 189.86477, -26.68443,  15.897
   3496394513305340160, 190.00349, -26.73247,  18.389
   3496372007674531072, 189.89879, -26.74280,  18.727
   3496371938954993920, 189.90958, -26.74947,  18.473
   3496374099322671744, 189.78134, -26.72766,  19.583
   3496372179475407616, 189.93133, -26.70436,  16.395
   3496374271121363712, 189.75857, -26.72690,  19.466
   3496374550294820352, 189.86550, -26.75204,  15.918
   3496375649807038976, 189.82303, -26.69496,  19.204
   3496370495847885440, 189.92342, -26.79526,  18.285
   3496374515935096576, 189.84262, -26.74505,  15.712
   3496370495847885312, 189.91758, -26.79372,  14.932
   3496374584654914048, 189.87507, -26.73370,  19.329
   3496371251762129664, 189.90637, -26.79069,  18.108
   3496376062125844480, 189.84647, -26.67951,  19.486
   3496375443650560128, 189.87801, -26.67978,  19.445
   3496361940272973184, 189.83586, -26.94135,  19.456
   3496362107774879104, 189.75965, -26.94122,  19.983
   3496371728501897216, 189.91901, -26.76304,  19.624
   3496371934662454016, 189.90124, -26.74525,  18.401
   3496374653375251328, 189.86866, -26.71808,  19.562
   3496394547665077888, 189.98442, -26.72788,  17.545
   3496374619014646272, 189.85926, -26.73166,  18.918
   3496374412858061056, 189.83870, -26.77091,  18.741
   3496371457920562560, 189.86072, -26.77575,  15.686
   3496371595357333504, 189.87798, -26.75489,  19.157
   3496374825175219328, 189.84146, -26.71916,  19.701
   3496371492277777152, 189.86268, -26.76979,  18.875
   3496374584655061120, 189.87564, -26.72636,  17.862
   3496382517459732224, 190.05563, -26.76780,  19.065
   3496371457920562432, 189.86021, -26.77576,  17.910
   3496374619016767104, 189.85949, -26.73204,  18.619
   3496371938955053184, 189.90814, -26.74551,  18.926
   3496374099322672768, 189.77031, -26.72586,  19.412
   3496375168772647424, 189.89867, -26.69296,  18.435
   3496374412855539968, 189.84670, -26.76511,  16.388
   3496371354839161984, 189.91312, -26.76470,  19.156
   3496371526637518208, 189.88665, -26.77572,  19.128
   3496394513305338880, 190.00462, -26.73410,  19.424
   3496371732798745728, 189.91879, -26.74800,  18.933
   3496371251762132864, 189.90140, -26.78640,  18.759
   3496375615449188992, 189.80053, -26.71342,  15.872
   3496374412858061440, 189.84621, -26.77235,  16.930
   3496371453625936000, 189.85394, -26.77748,  19.207
   3496374825173077760, 189.84312, -26.72805,  19.306
   3496375267555051008, 189.88360, -26.69614,  19.476
   3496375546729703808, 189.81236, -26.72014,  19.193
   3496371217402394368, 189.89504, -26.78484,  19.000
   3496374820878743552, 189.83600, -26.72513,  18.097
   3496370564567365248, 189.98434, -26.80858,  19.494
   3496371492277780096, 189.86524, -26.76999,  19.668
   3496374825173077632, 189.84280, -26.72783,  19.568
   3496371217402392704, 189.89492, -26.78642,  18.742
   3496394921325405952, 190.09115, -26.69652,  18.227
   3496398602114226048, 189.93671, -26.68770,  19.099
   3496374859532969088, 189.85288, -26.72052,  19.593
   3496369838716199680, 189.82193, -26.80157,  19.950
   3496375340571340544, 189.86794, -26.68320,  17.235
   3496374550294995840, 189.87542, -26.74589,  18.627
   3496371423558303488, 189.88199, -26.77436,  18.982
   3496374099322673664, 189.78329, -26.72388,  19.859
   3496375374931079040, 189.88713, -26.68819,  19.889
   3496374550294995712, 189.87613, -26.74605,  18.126
   3496374447215438720, 189.84967, -26.75221,  19.564
   3496375237490164480, 189.86547, -26.71067,  18.738
   3496374099322673792, 189.78079, -26.72431,  19.886
   3496374447217916928, 189.86039, -26.75535,  14.794
   3496370938227902336, 189.95002, -26.76628,  19.231
   3496371561000233472, 189.90671, -26.75512,  19.523
   3496371560997569664, 189.89672, -26.76112,  19.669
   3496371457920562048, 189.85609, -26.77518,  19.070
   3496374653376525952, 189.86784, -26.72609,  15.691
   3496371973314945792, 189.91619, -26.73736,  19.494
   3496371767158483200, 189.93131, -26.75177,  18.388
   3496374271121364992, 189.75678, -26.72505,  19.266
   3496376096485584896, 189.84977, -26.67814,  18.929
   3496376233924557056, 189.87924, -26.65784,  19.361
   3496370289686842624, 189.90628, -26.82685,  19.774
   3496371389198500480, 189.86410, -26.78763,  19.275
   3496374412858063232, 189.84389, -26.77076,  17.294
   3496375301916653952, 189.85975, -26.69015,  19.583
   3496374996971996544, 189.89725, -26.71889,  19.131
   3496371526637631232, 189.88115, -26.76304,  18.504
   3496372243897799936, 189.77434, -26.84230,  19.711
   3496371595357329920, 189.87486, -26.75433,  18.173
   3496374442921798656, 189.84594, -26.75761,  17.540
   3496358156405065600, 190.00680, -26.84904,  18.956
   3496370976884500992, 189.98269, -26.76534,  18.686
   3496374928252519424, 189.84357, -26.70478,  19.677
   3496356369698604672, 189.92932, -26.90569,  19.868
   3496372007676652416, 189.89919, -26.74301,  19.139
   3496395372298804224, 189.95622, -26.71394,  16.618
   3496381417948025216, 190.09905, -26.80836,  19.048
   3496371526637745408, 189.89090, -26.76029,  18.122
   3496375061396622464, 189.89381, -26.70435,  18.786
   3496374790815461760, 189.82495, -26.72180,  19.250
   3496374653374540672, 189.86076, -26.72202,  18.834
   3496370289686843008, 189.90565, -26.82591,  19.106
   3496395539800719232, 190.00391, -26.68184,  18.957
   3496423439907056768, 189.79264, -26.62321,  19.303
   3496356438418080768, 189.96881, -26.90691,  19.809
   3496374653374540416, 189.87149, -26.72527,  19.217
   3496371457920564992, 189.85894, -26.77359,  15.254
   3496376233924556160, 189.87830, -26.65922,  19.087
   3496372862373202816, 189.80650, -26.78854,  19.021
   3496358293844019456, 189.95863, -26.84809,  19.155
   3496372797947744000, 189.80331, -26.79845,  19.925
   3496374683442557056, 189.81859, -26.74029,  19.478
   3496369392039517312, 189.79009, -26.84116,  19.469
   3496374893892709760, 189.83211, -26.71475,  19.410
   3496369941795416576, 189.83891, -26.80134,  19.782
   3496374962614191360, 189.88565, -26.71841,  19.614
   3496372832307482496, 189.79693, -26.79654,  19.749
   3496374584654977920, 189.88072, -26.73355,  18.520
   3496375301916636160, 189.85412, -26.70003,  19.512
   3496375340571341952, 189.87420, -26.68326,  19.235
   3496375301916636288, 189.85428, -26.70368,  19.329
   3496374412858064000, 189.84317, -26.76984,  18.219
   3496372278257539200, 189.73602, -26.84106,  18.653
   3496371178745997696, 189.87045, -26.80091,  19.329
   3496371178746020352, 189.87835, -26.79526,  17.974
   3496375134412912384, 189.92787, -26.69629,  15.984
   3496374893892725504, 189.82825, -26.71187,  19.502
   3496371457920563840, 189.85047, -26.77245,  16.467
   3496374893892623744, 189.83534, -26.72185,  18.676
   3496376092190619264, 189.85460, -26.67785,  18.591
   3496375374931080704, 189.89300, -26.68749,  18.404
   3496374584654978304, 189.88061, -26.73418,  19.153
   3496375031331731968, 189.88147, -26.71535,  18.899
   3496371423560825728, 189.86710, -26.77624,  18.649
   3496376435784957440, 189.82783, -26.63607,  19.643
   3496372007676653824, 189.89425, -26.74087,  19.296
   3496422821431718912, 189.77129, -26.67512,  19.161
   3496375168772651264, 189.89971, -26.68810,  18.587
   3496370255329720832, 189.95397, -26.79995,  18.707
   3496371251762133760, 189.91614, -26.78947,  11.516
   3496370392766073984, 189.91696, -26.81083,  19.649
   3496376057829196032, 189.83982, -26.68776,  17.817
   3496372797947745024, 189.81496, -26.79970,  19.987
   3496372488712665856, 189.73980, -26.83134,  19.221
   3496423474266794880, 189.81895, -26.62150,  19.008
   3496374584656856576, 189.88119, -26.74022,  16.848
   3496374756453152256, 189.81488, -26.74008,  19.566
   3496375203132548608, 189.90330, -26.68347,  19.609
   3496422271675905152, 189.66860, -26.67250,  19.770
   3496374893892710656, 189.83876, -26.71636,  19.367
   3496374515935070208, 189.84895, -26.74833,  19.210
   3496372866667221504, 189.79813, -26.79543,  15.444
   3496372931095846912, 189.83302, -26.77946,  18.799
   3496374515934984576, 189.83747, -26.74600,  19.652
   3496395093124103040, 190.03383, -26.69215,  19.018
   3496370186610230400, 189.96842, -26.81713,  19.274
   3496374825173233792, 189.84439, -26.71795,  19.288
   3496369976155168896, 189.83985, -26.79313,  19.634
   3496371217402381568, 189.88599, -26.79522,  18.883
   3496374859532972032, 189.85766, -26.72154,  19.052
