# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Mon Apr 13 18:55:53 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Evans et al. 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries
# Kind of output: isochrone tables
Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gaia_G    Gaia_BP  Gaia_RP
0.00089016 -1.24100 10.04532 0.8390111923 2.4316415787    0.768  2.134  3.7013  1.946    7  0.000  0.519     0.00     0.00 -1 -1.51e-09      0.00 7.407e-01 2.568e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 2.515e-03 -0.566 -0.560 -0.141 -1.146
0.00089016 -1.24100 10.04532 0.8390361071 2.4316494465    0.766  2.156  3.6992  1.915    7  0.000  0.519     0.00     0.00 -1 -1.72e-09      0.00 7.407e-01 2.568e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 2.515e-03 -0.621 -0.612 -0.187 -1.202
0.00089016 -1.24100 10.04532 0.8390535712 2.4316549301    0.764  2.189  3.6963  1.869    7  0.000  0.519     0.00     0.00 -1  -2.1e-09      0.00 7.407e-01 2.568e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 2.515e-03 -0.703 -0.688 -0.255 -1.285
0.00089016 -1.24100 10.04532 0.8390734196 2.4316611290    0.762  2.243  3.6916  1.796    7  0.000  0.519     0.00     0.00 -1 -2.88e-09      0.00 7.407e-01 2.568e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 2.515e-03 -0.837 -0.811 -0.365 -1.419
0.00089016 -1.24100 10.04532 0.8390905261 2.4316663742    0.760  2.290  3.6875  1.730    7  0.000  0.519     0.00     0.00 -1 -3.88e-09      0.00 7.407e-01 2.568e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 2.515e-03 -0.956 -0.920 -0.463 -1.538
0.00089016 -1.24100 10.04532 0.8391056657 2.4316711426    0.756  2.334  3.6838  1.670    7  0.000  0.519     0.00     0.00 -1    -5e-09      0.00 7.407e-01 2.568e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 2.515e-03 -1.066 -1.025 -0.554 -1.653
0.00089016 -1.24100 10.04532 0.8391190767 2.4316754341    0.753  2.376  3.6804  1.612    7  0.000  0.519     0.00     0.00 -1 -6.45e-09      0.00 7.407e-01 2.568e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 2.511e-03 -1.170 -1.124 -0.639 -1.761
0.00089016 -1.24100 10.04532 0.8391309977 2.4316790104    0.749  2.417  3.6770  1.556    7  0.000  0.519     0.00     0.00 -1 -8.26e-09      0.00 7.407e-01 2.568e-01 1.547e-04 4.803e-05 3.981e-04 -1.000 2.490e-03 -1.272 -1.218 -0.721 -1.865
0.00089016 -1.24100 10.04532 0.8391416073 2.4316823483    0.744  2.457  3.6737  1.500    7  0.000  0.519     0.00     0.00 -1 -1.05e-08      0.00 7.407e-01 2.569e-01 1.547e-04 4.804e-05 3.981e-04 -1.000 2.419e-03 -1.371 -1.310 -0.799 -1.966
0.00089016 -1.24100 10.04532 0.8391511440 2.4316854477    0.739  2.496  3.6705  1.445    7  0.000  0.518     0.00     0.00 -1 -1.33e-08      0.00 7.407e-01 2.569e-01 1.545e-04 4.813e-05 3.981e-04 -1.000 2.398e-03 -1.470 -1.396 -0.876 -2.061
0.00089016 -1.24100 10.04532 0.8391597867 2.4316880703    0.733  2.535  3.6672  1.388    7  0.000  0.515     0.00     0.00 -1 -1.69e-08      0.00 7.407e-01 2.570e-01 1.538e-04 4.852e-05 3.981e-04 -1.000 2.335e-03 -1.568 -1.485 -0.950 -2.159
0.00089016 -1.24100 10.04532 0.8391677141 2.4316906929    0.726  2.575  3.6626  1.327    7  0.000  0.510     0.00     0.00 -1 -2.16e-08      0.00 7.407e-01 2.570e-01 1.523e-04 4.990e-05 3.981e-04 -1.000 2.300e-03 -1.667 -1.568 -1.013 -2.257
0.00089016 -1.24100 10.04532 0.8391748667 2.4316928387    0.718  2.613  3.6544  1.251    7  0.000  0.502     0.00     0.00 -1 -2.82e-08      0.00 7.407e-01 2.570e-01 1.500e-04 5.241e-05 3.981e-04 -1.000 2.298e-03 -1.763 -1.632 -1.044 -2.345
0.00089016 -1.24100 10.04532 0.8391816616 2.4316949844    0.708  2.652  3.6507  1.190    7  0.000  0.493     0.00     0.00 -1 -3.61e-08      0.00 7.407e-01 2.571e-01 1.474e-04 5.565e-05 3.981e-04 -1.000 2.222e-03 -1.861 -1.714 -1.110 -2.437
0.00089016 -1.24100 10.04532 0.8391880989 2.4316968918    0.695  2.691  3.6475  1.131    7  0.000  0.485     0.00     0.00 -1  -4.7e-08      0.00 7.406e-01 2.571e-01 1.450e-04 5.860e-05 3.981e-04 -1.000 2.222e-03 -1.959 -1.796 -1.178 -2.529
0.00089016 -1.24100 10.04532 0.8391943574 2.4316990376    0.680  2.730  3.6443  1.069    7  0.000  0.478     0.00     0.00 -1 -6.16e-08      0.00 7.406e-01 2.572e-01 1.429e-04 6.120e-05 3.981e-04 -1.000 2.215e-03 -2.056 -1.877 -1.246 -2.620
0.00089016 -1.24100 10.04532 0.8392003775 2.4317007065    0.659  2.769  3.6411  1.004    7  0.000  0.471     0.00     0.00 -1 -8.21e-08      0.00 7.405e-01 2.573e-01 1.410e-04 6.353e-05 3.981e-04 -1.000 2.208e-03 -2.153 -1.958 -1.312 -2.711
0.00089016 -1.24100 10.04532 0.8392058015 2.4317026138    0.635  2.807  3.6385  0.940    7  0.000  0.466     0.00     0.00 -1 -1.13e-07      0.00 7.405e-01 2.573e-01 1.393e-04 6.553e-05 3.981e-04 -1.000 2.153e-03 -2.248 -2.038 -1.376 -2.800
0.00089016 -1.24100 10.04532 0.8392109871 2.4317040443    0.603  2.846  3.6371  0.873    7  0.000  0.461     0.00     0.00 -1  -1.6e-07      0.00 7.404e-01 2.574e-01 1.379e-04 6.731e-05 3.981e-04 -1.000 2.154e-03 -2.344 -2.125 -1.453 -2.894
0.00089016 -1.24100 10.04532 0.8392154574 2.4317054749    0.563  2.884  3.6415  0.823    7  0.000  0.457     0.00     0.00 -1 -2.32e-07      0.00 7.404e-01 2.575e-01 1.366e-04 6.884e-05 3.980e-04 -1.000 2.148e-03 -2.439 -2.242 -1.579 -3.004
0.00089016 -1.24100 10.04532 0.8392181396 2.4317064285    0.532  2.909  3.6509  0.810    7  0.000  0.454     0.00     0.00 -1 -3.01e-07      0.00 7.403e-01 2.575e-01 1.358e-04 6.983e-05 3.980e-04 -1.000 2.129e-03 -2.503 -2.351 -1.718 -3.092
0.00089016 -1.24100 10.04532 0.8392189145 2.4317066669    0.509  2.918  3.6658  0.842    7  0.000  0.453     0.00     0.00 -1 -3.17e-07      0.00 7.403e-01 2.576e-01 1.353e-04 7.044e-05 3.979e-04 -1.000 2.198e-03 -2.525 -2.434 -1.865 -3.132
0.00089016 -1.24100 10.04532 1.1003165245 2.4917335510    0.547 -4.376  3.6137  7.959    9  0.548  0.000     0.00     0.00 -1    -1e-30      0.00 7.279e-01 2.712e-01 1.229e-04 9.841e-05 4.019e-04 -1.000 8.491e-04 15.710 15.935 16.685 15.112
#isochrone terminated
