# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Mon Apr 13 18:34:22 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Evans et al. 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries
# Kind of output: isochrone tables
Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gaia_G    Gaia_BP  Gaia_RP
0.00039019 -1.60000 10.04139 0.8293066621 2.4285585880    0.766  2.327  3.6956  1.730    7  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 -1.047 -1.027 -0.594 -1.625
0.00039019 -1.60000 10.04139 0.8293209076 2.4285633564    0.766  2.368  3.6927  1.677    7  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.101e-04 -1.150 -1.124 -0.683 -1.729
0.00039019 -1.60000 10.04139 0.8293335438 2.4285674095    0.766  2.409  3.6898  1.625    7  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.184e-05 2.103e-05 1.824e-04 -1.000 4.106e-04 -1.252 -1.220 -0.770 -1.832
0.00039019 -1.60000 10.04139 0.8293448687 2.4285709858    0.766  2.449  3.6870  1.573    7  0.000  0.525     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.177e-05 2.106e-05 1.824e-04 -1.000 4.095e-04 -1.354 -1.315 -0.857 -1.933
0.00039019 -1.60000 10.04139 0.8293551207 2.4285743237    0.766  2.491  3.6841  1.520    7  0.000  0.523     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.151e-05 2.121e-05 1.824e-04 -1.000 4.105e-04 -1.456 -1.415 -0.944 -2.043
0.00039019 -1.60000 10.04139 0.8293643594 2.4285771847    0.766  2.532  3.6812  1.468    7  0.000  0.517     0.00     0.00 -1    -1e-30      0.00 7.452e-01 2.544e-01 7.087e-05 2.174e-05 1.824e-04 -1.000 4.187e-04 -1.559 -1.509 -1.030 -2.143
0.00039019 -1.60000 10.04139 0.8293727636 2.4285800457    0.766  2.572  3.6783  1.415    7  0.000  0.507     0.00     0.00 -1    -1e-30      0.00 7.452e-01 2.544e-01 6.967e-05 2.299e-05 1.824e-04 -1.000 4.177e-04 -1.661 -1.604 -1.113 -2.248
0.00039019 -1.60000 10.04139 0.8293804526 2.4285824299    0.766  2.613  3.6754  1.363    7  0.000  0.496     0.00     0.00 -1    -1e-30      0.00 7.451e-01 2.544e-01 6.814e-05 2.480e-05 1.824e-04 -1.000 4.146e-04 -1.763 -1.699 -1.195 -2.352
0.00039019 -1.60000 10.04139 0.8293876052 2.4285848141    0.766  2.654  3.6725  1.310    7  0.000  0.485     0.00     0.00 -1    -1e-30      0.00 7.450e-01 2.545e-01 6.663e-05 2.665e-05 1.824e-04 -1.000 4.151e-04 -1.865 -1.793 -1.275 -2.456
0.00039019 -1.60000 10.04139 0.8293944597 2.4285869598    0.766  2.695  3.6695  1.258    7  0.000  0.475     0.00     0.00 -1    -1e-30      0.00 7.449e-01 2.546e-01 6.526e-05 2.832e-05 1.824e-04 -1.000 4.179e-04 -1.967 -1.886 -1.353 -2.561
0.00039019 -1.60000 10.04139 0.8294010758 2.4285891056    0.766  2.735  3.6665  1.205    7  0.000  0.467     0.00     0.00 -1    -1e-30      0.00 7.449e-01 2.547e-01 6.411e-05 2.974e-05 1.824e-04 -1.000 4.147e-04 -2.068 -1.978 -1.429 -2.664
0.00039019 -1.60000 10.04139 0.8294075131 2.4285912514    0.766  2.776  3.6635  1.152    7  0.000  0.459     0.00     0.00 -1    -1e-30      0.00 7.447e-01 2.549e-01 6.311e-05 3.097e-05 1.824e-04 -1.000 4.140e-04 -2.171 -2.070 -1.504 -2.767
0.00039019 -1.60000 10.04139 0.8294133544 2.4285929203    0.766  2.817  3.6604  1.099    7  0.000  0.453     0.00     0.00 -1    -1e-30      0.00 7.446e-01 2.550e-01 6.224e-05 3.204e-05 1.823e-04 -1.000 4.188e-04 -2.272 -2.160 -1.577 -2.870
0.00039019 -1.60000 10.04139 0.8294187784 2.4285948277    0.766  2.858  3.6573  1.045    7  0.000  0.448     0.00     0.00 -1    -1e-30      0.00 7.445e-01 2.551e-01 6.148e-05 3.299e-05 1.823e-04 -1.000 4.188e-04 -2.376 -2.250 -1.648 -2.972
0.00039019 -1.60000 10.04139 0.8294234872 2.4285962582    0.766  2.900  3.6540  0.990    7  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 7.444e-01 2.552e-01 6.081e-05 3.382e-05 1.822e-04 -1.000 4.188e-04 -2.481 -2.341 -1.723 -3.073
0.00039019 -1.60000 10.04139 0.8294271827 2.4285974503    0.766  2.941  3.6509  0.937    7  0.000  0.439     0.00     0.00 -1    -1e-30      0.00 7.442e-01 2.554e-01 6.026e-05 3.451e-05 1.821e-04 -1.000 4.189e-04 -2.581 -2.426 -1.792 -3.170
0.00039019 -1.60000 10.04139 0.8294302225 2.4285984039    0.766  2.980  3.6479  0.886    7  0.000  0.436     0.00     0.00 -1    -1e-30      0.00 7.441e-01 2.555e-01 5.980e-05 3.511e-05 1.819e-04 -1.000 4.188e-04 -2.679 -2.507 -1.857 -3.262
0.00039019 -1.60000 10.04139 0.8294333220 2.4285993576    0.766  3.021  3.6446  0.832    7  0.000  0.434     0.00     0.00 -1    -1e-30      0.00 7.439e-01 2.556e-01 5.941e-05 3.566e-05 1.818e-04 -1.000 4.188e-04 -2.782 -2.593 -1.925 -3.359
0.00039019 -1.60000 10.04139 0.8294360638 2.4286003113    0.766  3.060  3.6414  0.779    7  0.000  0.433     0.00     0.00 -1    -1e-30      0.00 7.438e-01 2.557e-01 5.912e-05 3.610e-05 1.816e-04 -1.000 4.188e-04 -2.881 -2.674 -1.988 -3.451
0.00039019 -1.60000 10.04139 0.8294386268 2.4286012650    0.766  3.112  3.6371  0.711    7  0.000  0.431     0.00     0.00 -1    -1e-30      0.00 7.438e-01 2.558e-01 5.885e-05 3.657e-05 1.813e-04 -1.000 4.188e-04 -3.010 -2.778 -2.069 -3.570
0.00039019 -1.60000 10.04139 0.8294388056 2.4286012650    0.766  3.130  3.6357  0.687    7  0.000  0.431     0.00     0.00 -1    -1e-30      0.00 7.438e-01 2.558e-01 5.883e-05 3.660e-05 1.813e-04 -1.000 4.188e-04 -3.054 -2.813 -2.095 -3.610
0.00039019 -1.60000 10.04139 0.8294389248 2.4286012650    0.766  3.144  3.6344  0.668    7  0.000  0.430     0.00     0.00 -1    -1e-30      0.00 7.436e-01 2.559e-01 5.860e-05 3.714e-05 1.810e-04 -1.000 4.185e-04 -3.091 -2.842 -2.117 -3.644
0.00039019 -1.60000 10.04139 0.8294392228 2.4286012650    0.766  3.170  3.6323  0.634    7  0.000  0.430     0.00     0.00 -1    -1e-30      0.00 7.435e-01 2.561e-01 5.844e-05 3.759e-05 1.807e-04 -1.000 4.174e-04 -3.154 -2.893 -2.156 -3.701
0.00039019 -1.60000 10.04139 0.8294396996 2.4286015034    0.766  3.212  3.6288  0.578    7  0.000  0.428     0.00     0.00 -1    -1e-30      0.00 7.433e-01 2.563e-01 5.805e-05 3.851e-05 1.801e-04 -1.000 4.188e-04 -3.259 -2.976 -2.218 -3.796
0.00039019 -1.60000 10.04139 0.8294398785 2.4286015034    0.766  3.223  3.6279  0.563    7  0.549  0.428     0.00     0.00 -1    -1e-30      0.00 7.432e-01 2.563e-01 5.788e-05 3.885e-05 1.799e-04 -1.000 4.188e-04 -3.287 -2.998 -2.235 -3.822
0.00039019 -1.60000 10.04139 0.8294399977 2.4286015034    0.766  3.414  3.6091  0.296    8  0.549  0.390    90.08    43.83  1 -1.18e-06      0.00 7.290e-01 2.706e-01 6.375e-05 5.931e-05 2.177e-04 -1.000 3.691e-04 -3.766 -3.337 -2.449 -4.227
0.00039019 -1.60000 10.04139 0.8294400573 2.4286017418    0.765  3.272  3.6186  0.477    8  0.549  0.390    61.03    31.29  1 -6.14e-07      0.00 7.290e-01 2.706e-01 6.375e-05 5.931e-05 2.177e-04 -1.000 3.690e-04 -3.409 -3.059 -2.246 -3.910
0.00039019 -1.60000 10.04139 0.8294401169 2.4286017418    0.765  3.130  3.6315  0.670    8  0.549  0.390    40.26    21.83  1 -3.15e-07      0.00 7.290e-01 2.706e-01 6.375e-05 5.931e-05 2.177e-04 -1.000 3.691e-04 -3.054 -2.790 -2.055 -3.598
0.00039019 -1.60000 10.04139 0.8294402957 2.4286017418    0.763  2.931  3.6496  0.940    8  0.549  0.390    22.47    13.17  1 -1.19e-07      0.00 7.290e-01 2.706e-01 6.375e-05 5.931e-05 2.177e-04 -1.000 3.691e-04 -2.557 -2.395 -1.757 -3.142
0.00039019 -1.60000 10.04139 0.8294404745 2.4286017418    0.760  2.936  3.6491  0.931    8  0.549  0.390    22.91    13.37  1 -1.24e-07      0.00 7.290e-01 2.706e-01 6.375e-05 5.931e-05 2.177e-04 -1.000 3.691e-04 -2.570 -2.406 -1.764 -3.154
0.00039019 -1.60000 10.04139 0.8294407725 2.4286019802    0.757  3.029  3.6405  0.802    8  0.550  0.390    30.28    16.97  1    -2e-07      0.00 7.290e-01 2.706e-01 6.375e-05 5.931e-05 2.177e-04 -1.000 3.691e-04 -2.802 -2.592 -1.905 -3.369
0.00039019 -1.60000 10.04139 0.8294410706 2.4286019802    0.752  3.180  3.6266  0.593    8  0.550  0.390    47.60    25.02  1 -4.22e-07      0.00 7.290e-01 2.706e-01 6.375e-05 5.931e-05 2.177e-04 -1.000 3.691e-04 -3.181 -2.885 -2.121 -3.710
0.00039019 -1.60000 10.04139 0.8294414282 2.4286019802    0.748  3.312  3.6145  0.410    8  0.550  0.390    70.61    35.06  1 -7.98e-07      0.00 7.290e-01 2.706e-01 6.375e-05 5.931e-05 2.177e-04 -1.000 3.690e-04 -3.510 -3.127 -2.285 -3.994
0.00039019 -1.60000 10.04139 0.8294419050 2.4286022186    0.742  3.399  3.6065  0.288    8  0.551  0.390    91.97    43.87  1 -1.22e-06      0.00 7.290e-01 2.706e-01 6.375e-05 5.931e-05 2.177e-04 -1.000 3.690e-04 -3.727 -3.278 -2.378 -4.176
0.00039019 -1.60000 10.04139 0.8294423819 2.4286024570    0.736  3.446  3.6020  0.219    8  0.551  0.390   106.90    49.73  1 -1.55e-06      0.00 7.290e-01 2.706e-01 6.375e-05 5.931e-05 2.177e-04 -1.000 3.690e-04 -3.846 -3.359 -2.424 -4.273
0.00039019 -1.60000 10.04139 0.8294429183 2.4286024570    0.729  3.471  3.5996  0.180    8  0.552  0.390   116.22    53.16  1 -1.79e-06      0.00 7.290e-01 2.706e-01 6.375e-05 5.931e-05 2.177e-04 -1.000 3.690e-04 -3.908 -3.400 -2.445 -4.323
0.00039019 -1.60000 10.04139 0.8294435143 2.4286026955    0.722  3.487  3.5984  0.155    8  0.552  0.390   122.91    55.44  0 -1.98e-06      0.00 7.290e-01 2.706e-01 6.375e-05 5.931e-05 2.177e-04 -1.000 3.690e-04 -3.948 -3.428 -2.462 -4.357
0.00039019 -1.60000 10.04139 0.8294457793 2.4286034107    0.554 -9.999  4.0000  1.705    9  0.554  0.000     0.00     0.00 -1    -1e-30      0.00 7.290e-01 2.706e-01 6.375e-05 5.931e-05 2.177e-04 -1.000 3.690e-04 29.767 30.043 30.032 30.048
#isochrone terminated
