source_id,ra,dec,g0,bp_rp0,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,v_hel,v_hel_error,good_cand_ibata
3206178552294994944,68.65302205935207,-1.356012927362472,17.568550066760725,0.6800973460783609,0.1631373765987834,0.12715782776903345,20.759965265341066,0.2453623840038753,-22.01190966987552,0.16511853120065426,,,
3205200158745104512,68.76271921507143,-2.4794958358117523,18.395747258949662,0.7853380440476779,0.1947960660929946,0.2444919967810617,20.285455447624614,0.4921131131976641,-21.537236416807946,0.2896060231306605,,,
3205014409999318528,68.92443632920232,-2.4319086786314603,18.539005524461704,0.8257716291822413,0.7932205249409314,0.2648237634659697,20.530755380836226,0.443583605966792,-20.370091765409324,0.3252162192558961,,,
3205402537604227712,68.9764759662026,-1.720176381832993,17.27738571491651,0.6465066377969375,0.10459219042599913,0.09870366706196827,21.242172135321407,0.18220049950210884,-22.379959923271073,0.12778099651291594,,,
3201907602456296320,69.43707176298548,-3.278849801133136,19.308906326145795,0.9940595749509216,0.2970902694273173,0.4734420098685493,19.385936885177763,0.6988487338859262,-20.78672456562548,0.5428652788849296,,,
3205072649755632384,69.73901243853223,-2.4011793563027584,18.35791792218933,0.7763711759555461,0.4275326056714596,0.196054423185852,19.46497434201446,0.3481873086372251,-20.029006529796806,0.2498228786625692,,,
3201790057790964480,69.82836093034852,-3.8945177346952886,17.197697719734748,0.6450545427201407,0.35479735708553384,0.0958122258492454,21.599889485513224,0.1556821850659134,-22.40749658413002,0.12924878354254427,,,
3229172192289896576,69.8389941186696,-1.8187324749286595,19.052138454942305,0.9478815677885284,0.5219820768230936,0.336291138049414,19.00805068577904,0.6552882890306783,-20.39925688701138,0.4319208553525772,,,
3205053202143680896,70.10042103754259,-2.5158654201581947,19.660700117078157,1.1013885547958095,-0.09890155082776496,0.5320337728202649,21.463625222455338,0.8229850134449425,-21.27002045282889,0.5859828028265807,,,
3230395330256831488,70.17098892370768,0.020111419557847628,19.61600225104448,1.0723823248492912,-0.33084456045208344,0.5410266620765011,18.93914772444245,1.17418052768895,-20.601949178289683,0.6447644844726963,,,
3229102613820114688,70.23662127035946,-2.04342781556903,17.616060465590692,0.7388392800726785,0.2608856624570815,0.14652666235734368,21.05237623411972,0.2290129804739111,-22.01894205219512,0.16275629741239875,,,
3201603828009155840,70.32898694681687,-4.057167478065697,19.059526200816272,0.9311711313335662,-0.2514687597193322,0.31056523780920325,19.400736803611554,0.5900542442080804,-20.542431815525084,0.4308929649148026,,,
3201616300594283776,70.35026786932502,-3.903401874126112,18.033035387121554,0.7705072245213599,0.4643988070043341,0.1793169595281088,21.50255477988584,0.29105120091262376,-22.79760105106123,0.2523434867698979,,,
3229244695634618752,70.78466303886619,-1.4784579142503496,17.67407981316242,0.6714307266730812,0.38018955742836535,0.15821040555816895,20.604732730894085,0.2880599114249891,-21.208492538813825,0.19892096517221525,,,
3200923986225776512,71.50956507379517,-3.791785607164096,19.194175413098183,1.0480067087874492,0.21109120644220605,0.3940391935242705,19.509649960479592,0.5205258677923621,-21.24770521882968,0.5093828804784399,,,
3200439105894310272,72.08467752454551,-5.176482631631433,18.732313671389807,0.8646808488949879,0.288197632719273,0.2432237421087852,20.906066410171718,0.407468308575796,-21.38060131740644,0.33548428467382946,,,
3200841694652514688,72.1963629835288,-4.204687177676127,18.392126647382096,0.8483264618498325,-0.02853831837248628,0.18202046942225147,21.195137069671144,0.2987938241095052,-22.239509228872762,0.2673837277584923,,,
3225088713480594304,72.54613779335624,-3.070559528382444,15.572639918031108,0.8995208292205139,0.1847234960969449,0.04101925945260052,19.84585756079288,0.07489344786150827,-20.748869376353944,0.058520071157365336,,,
3188058536245928576,72.84825034828899,-6.758777397109992,16.40682574412487,0.6499777073449311,0.3088597883425797,0.061795687978571524,22.792936246770505,0.10515322258322857,-23.69095341969098,0.09117811771587056,,,
