source_id,transit_id,band,time,mag,flux,flux_error,flux_over_error,rejected_by_photometry,rejected_by_variability,other_flags,solution_id
3259158764894232192,17516078952628705,G,2019.8237137921678,14.181211253301548,40073.91648112093,45.020008185091534,890.1357,false,false,1,369295549951641967
3259158764894232192,17516078952628705,G,2035.329338235404,14.279041613788099,36620.95322101709,41.33130793303643,886.03424,false,false,1,369295549951641967
3259158764894232192,17516078952628705,G,2071.058465581383,14.102403058753229,43090.85055390551,37.274598790097876,1156.038,false,false,1,369295549951641967
3259158764894232192,17516078952628705,G,2199.8252099507035,14.432940326619597,31781.190344299466,19.825733201021464,1603.0272,false,false,1,369295549951641967
3259158764894232192,17516078952628705,G,2199.8992121345173,13.63100432108039,66518.82384407328,88.48953512962798,751.714,false,false,4097,369295549951641967
3259158764894232192,17516078952628705,G,2216.578617393534,13.967088189522407,48810.24799660558,59.900690340783974,814.85284,false,false,1,369295549951641967
3259158764894232192,17516078952628705,G,2216.6525895005625,14.129391305657519,42032.939992965585,37.21241900262791,1129.5406,false,false,4194817,369295549951641967
3259158764894232192,17516078952628705,G,2249.3068732338556,14.265084321237158,37094.75965628817,202.3899860913732,183.28357,false,true,4097,369295549951641967
3259158764894232192,17516078952628705,G,2249.3808449855865,14.279860598687774,36593.33997690517,29.901370415223223,1223.8014,false,false,4194817,369295549951641967
3259158764894232192,17516078952628705,BP,1713.6149512685452,14.131507474508116,30757.58823099073,195.1627053153267,157.59972,false,false,0,369295549951641967
3259158764894232192,17516078952628705,BP,1744.9993649232933,13.894942958532967,38245.30114160369,194.12065418687044,197.0182,false,false,0,369295549951641967
3259158764894232192,17516078952628705,BP,1745.0733758474462,14.190677069603817,29126.24111878889,163.17550852466735,178.4964,false,false,0,369295549951641967
3259158764894232192,17516078952628705,BP,1745.2495449046432,14.620763812154003,19599.714418828997,137.93785215452192,142.09091,false,false,0,369295549951641967
3259158764894232192,17516078952628705,BP,1830.7838151368144,14.628558069565205,19459.51627972673,139.92840583158025,139.06766,false,false,0,369295549951641967
3259158764894232192,17516078952628705,BP,1831.0339682991341,13.977137675473084,35456.853920202906,188.41717707069324,188.18271,false,false,0,369295549951641967
3259158764894232192,17516078952628705,BP,1831.2841210736003,14.626464528341279,19497.07476016555,140.71934778161065,138.5529,false,false,0,369295549951641967
3259158764894232192,17516078952628705,BP,1831.534273660851,14.096615529002523,31762.08887957541,177.75449647332,178.68515,false,false,0,369295549951641967
3259158764894232192,17516078952628705,BP,1831.784426362046,14.544659954615788,21022.835229396722,145.4567692127041,144.52979,false,false,0,369295549951641967
3259158764894232192,17516078952628705,BP,1832.0345793282638,14.738285505449781,17588.996647144897,133.05056779427616,132.19783,false,false,0,369295549951641967
3259158764894232192,17516078952628705,BP,1873.75996746705,14.681199803217035,18538.53225897991,138.40825369005648,133.94095,false,false,0,369295549951641967
3259158764894232192,17516078952628705,BP,1909.8020343073968,14.518545840365856,21534.606093706425,172.29690886076483,124.98544,false,false,0,369295549951641967
3259158764894232192,17516078952628705,BP,1909.9781775515241,14.29738804185871,26399.764427438604,172.98165312072837,152.61598,false,false,0,369295549951641967
3259158764894232192,17516078952628705,BP,1921.9820157595766,13.913537206275597,37595.89134508958,209.20678349909994,179.70685,false,false,0,369295549951641967
3259158764894232192,17516078952628705,BP,1922.0560171215775,14.103487723390542,31561.684846042204,199.87639443333532,157.90602,false,false,0,369295549951641967
3259158764894232192,17516078952628705,BP,1922.23216373674,14.567818377101016,20579.172969280582,150.89323520973576,136.38234,false,false,0,369295549951641967
3259158764894232192,17516078952628705,BP,2019.57384729228,14.026490727101503,33881.21511451711,183.7510684586475,184.38649,false,false,0,369295549951641967
3259158764894232192,17516078952628705,BP,2019.647859471543,13.996108471192537,34842.70627495886,187.69306762911143,185.63661,false,false,0,369295549951641967
3259158764894232192,17516078952628705,BP,2019.8240280625578,14.569567851951335,20546.039916437996,150.26713063875027,136.7301,false,false,0,369295549951641967
3259158764894232192,17516078952628705,BP,2035.329653255245,14.671518753976496,18704.571639601312,134.8529899093504,138.70343,false,false,0,369295549951641967
3259158764894232192,17516078952628705,BP,2071.0587800997046,14.42085648110969,23562.028439719423,163.86162454706184,143.79224,false,false,0,369295549951641967
3259158764894232192,17516078952628705,BP,2199.8255243798394,14.824107048026296,16252.210888370877,123.6121030021554,131.47751,false,false,0,369295549951641967
3259158764894232192,17516078952628705,BP,2199.8995266909724,13.873748257825834,38999.22396173818,192.58899375309713,202.49976,false,false,0,369295549951641967
3259158764894232192,17516078952628705,BP,2216.578932357107,14.300154030189486,26332.594791421703,170.60661788161238,154.34685,false,false,0,369295549951641967
3259158764894232192,17516078952628705,BP,2216.6529322258184,14.519570244552325,21514.297535496877,142.4719045032407,151.0073,false,false,0,369295549951641967
3259158764894232192,17516078952628705,BP,2249.307187558728,14.636466438717113,19318.290513363536,135.8451079006594,142.20822,false,false,0,369295549951641967
3259158764894232192,17516078952628705,BP,2249.381187750981,14.655542578882601,18981.836869873518,134.2601999039294,141.38097,false,false,0,369295549951641967
3259158764894232192,17516078952628705,RP,1713.6150390488322,13.363177340023302,36265.78305698902,197.61295551221474,183.51926,false,false,0,369295549951641967
3259158764894232192,17516078952628705,RP,1744.999450104487,13.272626184533113,39420.08182847371,192.55133111221846,204.72505,false,false,0,369295549951641967
3259158764894232192,17516078952628705,RP,1745.0734630420718,13.41116743219254,34697.72673625633,179.04797177472886,193.79012,false,false,0,369295549951641967
3259158764894232192,17516078952628705,RP,1745.249633184534,13.656515849415618,27679.717634961242,163.40037357242673,169.39813,false,false,0,369295549951641967
3259158764894232192,17516078952628705,RP,1830.7839044996308,13.701686224964169,26551.771703631795,158.94768362148304,167.04724,false,false,0,369295549951641967
3259158764894232192,17516078952628705,RP,1831.0340575211278,13.307668634322075,38168.1000124015,189.5051636211982,201.40929,false,false,0,369295549951641967
3259158764894232192,17516078952628705,RP,1831.2842102296706,13.665071263221272,27462.463327159523,162.19353186791906,169.3191,false,false,0,369295549951641967
3259158764894232192,17516078952628705,RP,1831.534362835184,13.398099391841694,35117.87579869911,182.2979814783996,192.63995,false,false,0,369295549951641967
3259158764894232192,17516078952628705,RP,1831.7845156381322,13.597606621020027,29223.036927632413,167.27132378749877,174.7044,false,false,0,369295549951641967
3259158764894232192,17516078952628705,RP,1832.0346687830363,13.822991292384351,23744.961968032218,151.50444448184967,156.72783,false,false,0,369295549951641967
3259158764894232192,17516078952628705,RP,1873.7600548893915,13.695872209952965,26694.33530440602,161.92604257452564,164.8551,false,false,0,369295549951641967
3259158764894232192,17516078952628705,RP,1909.8021200479275,13.659425036992488,27605.650191905872,173.35032016749966,159.24776,false,false,0,369295549951641967
3259158764894232192,17516078952628705,RP,1909.9782658152792,13.462490938636954,33095.70370543524,181.23877554032825,182.60829,false,false,0,369295549951641967
3259158764894232192,17516078952628705,RP,1921.982104718526,13.277551287337523,39241.669914011094,197.51491451104036,198.677,false,false,0,369295549951641967
3259158764894232192,17516078952628705,RP,1922.0561059072188,13.371096396403505,36002.23287185319,190.31687510807834,189.16995,false,false,0,369295549951641967
3259158764894232192,17516078952628705,RP,1922.2322486719852,13.622322330725375,28565.317988412262,167.19983792662762,170.84537,false,false,0,369295549951641967
3259158764894232192,17516078952628705,RP,2019.5739323328803,13.35862566746271,36418.13724747573,185.682300628514,196.13144,false,false,0,369295549951641967
3259158764894232192,17516078952628705,RP,2019.6479470524323,13.316363701240336,37863.65329380265,194.79775548863637,194.37418,false,false,0,369295549951641967
3259158764894232192,17516078952628705,RP,2019.824117468441,13.616043171575855,28730.998974524922,164.89251642996766,174.24077,false,false,0,369295549951641967
3259158764894232192,17516078952628705,RP,2035.329738840054,13.69353398050435,26751.88587674356,157.27339595207604,170.09798,false,false,0,369295549951641967
3259158764894232192,17516078952628705,RP,2071.058868278091,13.558101750290218,30305.90762651363,174.79017667519201,173.3845,false,false,0,369295549951641967
3259158764894232192,17516078952628705,RP,2199.825612711242,13.291761309025208,38731.424633480725,190.65731272275696,203.1468,false,false,0,369295549951641967
3259158764894232192,17516078952628705,RP,2199.89961483997,13.164316431851896,43555.341430835426,202.18565481557044,215.42252,false,false,0,369295549951641967
3259158764894232192,17516078952628705,RP,2216.5790176012642,13.459123073801253,33198.523255797074,186.33762088773696,178.16328,false,false,0,369295549951641967
3259158764894232192,17516078952628705,RP,2216.6530201042765,13.590506280175598,29414.771781158648,167.05459134203466,176.0788,false,false,0,369295549951641967
3259158764894232192,17516078952628705,RP,2249.3072763092227,13.707969096349366,26398.567251367724,155.64338126136167,169.60931,false,false,0,369295549951641967
3259158764894232192,17516078952628705,RP,2249.381275418347,13.721981624940144,26060.056040058178,158.80761823661913,164.09827,false,false,0,369295549951641967
