source_id,ra,dec,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,g,bp_rp,astrometric_excess_noise,astrometric_chi2_al,astrometric_n_good_obs_al,phot_bp_rp_excess_factor,g0,bp_rp0,M_G,cmdflag
3259212709684121856,62.72970784704923,2.089226960315944,19.28372097721987,0.8613991920124151,-19.367347347063024,0.6035784176672099,0.858203018827928,0.5128089869690181,19.774748000000002,1.3642826000000001,0.8529875066252249,386.64206,323,1.3264785,18.905654308680838,0.943572346578445,5.882148868891285,False
3183616882930955520,76.08483570736911,-8.541529106472561,23.15168344916079,0.6503630832547211,-24.311193182014996,0.5829389669185725,0.2540521576102108,0.36243086582289774,19.277466,1.1240368,0.9057070936604626,282.23904,237,1.3123008999999999,19.041495112691848,1.0098081775294876,6.349493496955567,True
3183733710337675136,76.5809652384002,-8.21726642486247,21.387372620189694,0.2336333621603888,-22.55809549403039,0.2395843441757813,0.278598714025829,0.16152015774652564,18.06316,0.80882263,0.0,273.34036000000003,278,1.2370857,17.83718383781094,0.6994322510325662,5.1441015988398,True
3301762259193411584,60.585204464829786,9.06672686791829,14.767838131903476,0.8711058294696996,-15.692869659700714,0.5018879493919836,0.6417963297575785,0.4346358434197729,19.412257999999998,1.5451202,0.7808583907891882,299.76492,264,1.4200796,18.522991037158572,1.1146444555850565,5.295995410439069,False
3301699591327725824,59.05480471680787,9.475459509112438,16.746772658043042,0.221323507595221,-14.72381760699907,0.15553994023031995,0.4508863048504194,0.12325670274713188,17.526405,0.9503002,0.0,249.6289,268,1.2143813,17.035015290912046,0.712428605377889,3.7658385109825723,False
3301479890863796352,58.5338396394499,8.444112046120447,15.889974303216349,0.5723039081748471,-15.533314979407143,0.3643659922170442,0.16670735963529185,0.2749398556750465,18.597372,0.92160416,0.3807529965244055,259.34497000000005,220,1.2248346,18.16329051971151,0.7114742976524842,4.909180543262028,True
5412355544040383872,146.49232318976522,-45.38566647218246,9.639438502073801,0.2518483678396775,-3.700935647227929,0.239506535526965,0.5223191910710971,0.14990502304891218,18.40062,1.141676,0.0,210.97682000000003,271,1.2483686999999999,17.697095299979736,0.8011142485548783,4.44411093730459,False
3301723776286721792,60.2000319895446,8.650217767337347,17.058596769390153,0.2845749269240871,-17.780598587185512,0.2166006244094472,-0.07040165080988511,0.15489496071534298,17.818857,0.8959389000000001,0.29966981630492345,262.95502,230,1.2542175,17.214176414442715,0.6032255571911069,3.9897035871864475,True
3301703641479577344,60.46901667422147,8.533906747976127,17.313161729414652,0.3088475613939623,-16.085452787070146,0.2193299524907961,0.5174071702103133,0.2058040684699853,18.062561,1.2899608999999999,0.22020214207435188,242.09677000000002,232,1.2766391000000001,17.33306860812366,0.9368287349906939,4.116906373675636,False
3301522634377901952,57.85081562605216,8.542288406816366,16.157790781216434,0.4654374393338177,-15.180251986010115,0.3452919115021962,0.14004148334973576,0.24147274448110076,18.395731,0.8933181999999998,0.0,258.7128,240,1.240581,17.99202309261778,0.6978915590239972,4.720504247500362,True
3183924333870059264,75.8132767848112,-8.120661618918627,22.669160093231692,0.7264364667821276,-24.222268157136888,0.5822225809426274,0.28053735564423576,0.3696097897252391,19.395124,1.1060295,0.0,256.20596,235,1.2995689,19.00246497328958,0.9159513860671553,6.303037058422429,True
3183889733612983296,75.16496156084011,-8.080134958174543,22.80039722758397,0.3077137277315992,-24.218114460565072,0.28720605292081564,0.2107478126465508,0.18701057694214904,18.180176,0.90307426,0.07664410575499221,277.73392,270,1.2553365,17.752980751308773,0.6962778829541512,5.048628923916187,True
2966413828356833152,88.80245029748768,-19.505076628800047,23.319882142632704,0.12856343000210038,-22.20842949299593,0.1722561132290639,0.2143608984633193,0.09284374909241497,17.352529999999998,0.7693558000000001,0.0,446.0655,427,1.2935276000000002,17.18965462094596,0.6905112086907429,4.63899724768039,True
2988369799959107840,79.06306650236291,-13.279729788982673,22.14701841383205,0.8906976994644911,-22.35960762210341,1.099291932138284,-0.11874200568165963,0.6354403117196654,19.900029999999997,1.3586826,0.0,213.5425,219,1.2765540000000002,19.48281185244216,1.156715918907326,6.862080048568469,True
2988333928392249984,79.6306628094477,-13.281633528671989,24.02264985990449,0.2576165458664219,-24.126843451031775,0.28055037846633984,0.2430570419517704,0.16947066798685062,18.320316000000002,0.8908386,0.0,276.40573,289,1.2482636,18.029366706306636,0.7499960686287859,5.411088436260659,True
5412394400600530432,146.4960014827779,-45.16406763362779,10.215187591582964,0.4338676898312702,-3.435525461123434,0.3764538064133701,-0.00047035193077016524,0.2923246731331133,19.034676,1.0006542,0.6281026265114089,257.67892,236,1.2586249,18.419886695104463,0.7030473866546154,5.172121604024394,True
2966606032438342144,88.59965704275993,-19.401266847125207,23.40951338558713,0.19530553756476451,-22.275404904921217,0.2470338534846788,0.2674239415969,0.1334971886753942,18.028236,0.8417281999999999,0.0,418.84622,438,1.2299116,17.85385093148155,0.7573119906947567,5.302509965631554,True
3200045201557719424,70.69324948137161,-5.942214289593483,22.049650411407047,0.5124153009210869,-23.216952375953003,0.3927737352418479,0.487433639158771,0.2755534155546926,18.617762,1.8365192,0.6380944230849868,350.5793,271,1.3962021999999998,18.33699150654525,1.7006040062797219,5.565678967642505,False
3200439105894310272,72.08467752454551,-5.176482631631433,20.906066410171718,0.407468308575796,-21.38060131740644,0.33548428467382946,0.288197632719273,0.2432237421087852,18.874168,0.9333495999999999,0.0,294.72546,288,1.2555722,18.73231367138981,0.864680848894988,5.960678672249863,True
