SourceId,ra,dec,G
   5413576998379318272, 154.39133, -46.33586,  18.672
   5413575486555733248, 154.45141, -46.40469,  19.938
   5413575074238453376, 154.29886, -46.41614,  19.061
   5413548750369724544, 154.22170, -46.60224,  19.748
   5413575452190268800, 154.44675, -46.42778,  17.694
   5413574112159764224, 154.38055, -46.43365,  19.142
   5413573970422709632, 154.37265, -46.46563,  18.108
   5413573631129643904, 154.42549, -46.49600,  19.132
   5413574077799824128, 154.38158, -46.45051,  19.239
   5413575933227384320, 154.48701, -46.39020,  19.936
   5413574863775906944, 154.37258, -46.42373,  17.291
   5413590742279012480, 154.10537, -46.33636,  16.820
   5413573459324182912, 154.37846, -46.51344,  19.741
   5413575830148012416, 154.47990, -46.40582,  19.256
   5413575452190268672, 154.44743, -46.42798,  18.984
   5413554041770050304, 154.23086, -46.46596,  19.344
   5413576517342647808, 154.39845, -46.37719,  18.595
   5413578093587251712, 154.27682, -46.39095,  19.283
   5413533498942684160, 154.65328, -46.45446,  17.706
   5413555317379332864, 154.13430, -46.41698,  18.700
   5413576105026544256, 154.43819, -46.36846,  19.691
   5413535972854657792, 154.66212, -46.32221,  13.604
   5413578132247972096, 154.29378, -46.39353,  19.816
   5413576414262653952, 154.35804, -46.39868,  18.078
   5413582113676928512, 154.47623, -46.33630,  19.377
   5413576517342561664, 154.39327, -46.38032,  19.444
   5413591360746829056, 154.15664, -46.26832,  19.283
   5413553977349536256, 154.24129, -46.46860,  19.890
   5413578269694120576, 154.25234, -46.39590,  17.150
   5413576517342647552, 154.39949, -46.37659,  19.326
   5413574077799823872, 154.38828, -46.45375,  19.557
   5413578097888233856, 154.27724, -46.38541,  19.848
   5413582113676928384, 154.47406, -46.33649,  18.976
   5413533460290604160, 154.64039, -46.45935,  17.690
   5413576620421121152, 154.34341, -46.39013,  19.116
   5413580056393524864, 154.28460, -46.31333,  19.983
   5413575177310473472, 154.30686, -46.39927,  19.824
   5413578849501549056, 154.16417, -46.37862,  19.055
   5413577376334017152, 154.36673, -46.30831,  19.658
   5413575516610973440, 154.40761, -46.43024,  17.958
   5413573970422708992, 154.37212, -46.45663,  15.339
   5413550850613743616, 154.24935, -46.52124,  17.568
   5413582839535059840, 154.52154, -46.26084,  18.852
   5413577994816213248, 154.28594, -46.41348,  18.581
   5413575898867582208, 154.46552, -46.38860,  18.542
   5413578132247971840, 154.29136, -46.39247,  18.294
   5413575486550209408, 154.45117, -46.41977,  18.989
   5413575280391069696, 154.45041, -46.45450,  18.781
   5413576341244655744, 154.37176, -46.40784,  15.832
   5413585755814720256, 154.50296, -46.15645,  19.462
   5413575623988743040, 154.40895, -46.41880,  17.648
   5413573699842494080, 154.41248, -46.48919,  18.150
   5413576208105336704, 154.45183, -46.36480,  18.344
   5413545245676268288, 154.11294, -46.64696,  19.665
   5413575795793379200, 154.48059, -46.41851,  15.763
   5413574009080346880, 154.40134, -46.46004,  17.864
   5413573940367288320, 154.36755, -46.46844,  19.217
   5413575486555733632, 154.44902, -46.40342,  18.034
   5413583316268122880, 154.39285, -46.26411,  18.922
   5413576895299902080, 154.40150, -46.36821,  18.830
   5413555042501426304, 154.17846, -46.43772,  19.946
   5413550983753150464, 154.26087, -46.50002,  19.127
   5413574077799893760, 154.37724, -46.44288,  18.583
   5413575108592176256, 154.32529, -46.40713,  19.537
   5413576586062257024, 154.37344, -46.35473,  19.290
   5413577960456474624, 154.22297, -46.38355,  19.578
   5413576964019459584, 154.39136, -46.35422,  18.897
   5413546452575758592, 153.99901, -46.62069,  19.188
   5413567304629494400, 154.05207, -46.37081,  19.328
   5413573837281725568, 154.41911, -46.46290,  19.989
   5413574073501923968, 154.37212, -46.44457,  17.788
   5413575623988672128, 154.40436, -46.42143,  17.833
   5413574730636893184, 154.35978, -46.44719,  19.793
   5413577646910452736, 154.25467, -46.43602,  19.509
   5413581838798819328, 154.50493, -46.37146,  19.607
   5413584901119407104, 154.55826, -46.17293,  19.045
   5413578097888235392, 154.26799, -46.38026,  19.949
   5413576586067359872, 154.38345, -46.37231,  18.432
   5413576654781313792, 154.35541, -46.37382,  18.421
   5413576860937870720, 154.34900, -46.33759,  19.215
   5413580537429947776, 154.28630, -46.26970,  19.945
   5413576341244655872, 154.37195, -46.40506,  17.689
   5413536763117491584, 154.62502, -46.30637,  19.365
   5413555072562424576, 154.17502, -46.41758,  19.611
   5413577204542301184, 154.37847, -46.33328,  16.535
   5413576379903205120, 154.37592, -46.39380,  18.071
   5413574009080346752, 154.39897, -46.45892,  18.278
   5413575933227428096, 154.48512, -46.38101,  18.186
   5413575349110765056, 154.43962, -46.43835,  18.266
   5413554935123378176, 154.15998, -46.43850,  19.525
   5413578441485703936, 154.27468, -46.35317,  19.599
   5413588126631918848, 154.32959, -46.12719,  18.854
   5413576792218393856, 154.36813, -46.34672,  19.678
   5413573974720477568, 154.37086, -46.45924,  18.689
   5413548475491759616, 154.26359, -46.61914,  18.240
   5413535006475514240, 154.55189, -46.35452,  18.386
   5413576345543117312, 154.38467, -46.41369,  17.902
   5413579021300345216, 154.14621, -46.35766,  18.058
   5413575555269194112, 154.42358, -46.43078,  18.738
   5413573699842483328, 154.39989, -46.48523,  19.617
   5413574043440286464, 154.39927, -46.44245,  19.242
   5413574799354323584, 154.35098, -46.43644,  18.297
   5413576001946904960, 154.47920, -46.37815,  19.142
   5413574971152802048, 154.31470, -46.44464,  18.924
   5413576689139032832, 154.32733, -46.38363,  19.335
   5413578097888235136, 154.27498, -46.38372,  19.754
   5413580567489056384, 154.28441, -46.26759,  17.900
   5413581941878235776, 154.48542, -46.33676,  18.798
   5413579502336962944, 154.19083, -46.30862,  19.063
   5413580773647355008, 154.24655, -46.29402,  19.973
   5413579884594846592, 154.30276, -46.31571,  19.536
   5413576208105774720, 154.45400, -46.35629,  19.565
   5413576208105769600, 154.44975, -46.36084,  19.086
   5413575825844518912, 154.47562, -46.39063,  18.935
   5413577823010195584, 154.20824, -46.41647,  19.877
   5413537205499254912, 154.61320, -46.25842,  19.866
   5413575623988741248, 154.40662, -46.41816,  17.669
   5413550850622326912, 154.24188, -46.51604,  18.305
   5413576001946924672, 154.46787, -46.36907,  18.334
   5413567102769588736, 154.06676, -46.38764,  19.501
   5413578986940606592, 154.17136, -46.35803,  18.773
   5413534628518184704, 154.56107, -46.39920,  18.798
   5413573042704888448, 154.39741, -46.56555,  19.361
   5413575692714163072, 154.43446, -46.39625,  18.718
   5413579815875365888, 154.32936, -46.33027,  19.849
   5413575963283528576, 154.48938, -46.37999,  18.577
   5413576276824830208, 154.43084, -46.35155,  19.393
   5413575349110763648, 154.42844, -46.43312,  18.972
   5413578132247973248, 154.29263, -46.39240,  19.936
   5413580125113014912, 154.27598, -46.30302,  18.271
   5413574971152802560, 154.31415, -46.44432,  18.336
   5413575177310471936, 154.30208, -46.39720,  19.913
   5413580017733039360, 154.26124, -46.30833,  18.980
   5413577204542302720, 154.37568, -46.32899,  16.391
   5413578505904401792, 154.24714, -46.33627,  19.069
   5413574043440286336, 154.41524, -46.45031,  19.695
   5413573386302486272, 154.33252, -46.51571,  19.084
   5413549952960509184, 154.27126, -46.61883,  19.636
   5413574661921793024, 154.29633, -46.43564,  17.413
   5413549029547827584, 154.35567, -46.62405,  18.861
   5413549613663165696, 154.36813, -46.57566,  19.725
   5413575349110763520, 154.42935, -46.43347,  18.839
   5413549712442530560, 154.33901, -46.56711,  19.674
   5413574829416166912, 154.37105, -46.43756,  17.442
   5413576341244654720, 154.37105, -46.40909,  15.132
   5413576276824812416, 154.43130, -46.35509,  18.852
   5413573871641174656, 154.38560, -46.47864,  19.034
   5413582285475773056, 154.48680, -46.30763,  18.844
   5413580052092777600, 154.29141, -46.30864,  17.898
   5413555072562391552, 154.16646, -46.42527,  19.300
   5413575933227446656, 154.48494, -46.37743,  18.776
   5413580262552007168, 154.31944, -46.30259,  19.893
   5413589432302953088, 154.42865, -46.05254,  19.820
   5413576414262653568, 154.36651, -46.40334,  17.965
   5413574971159438592, 154.31844, -46.44596,  16.310
   5413578269694120960, 154.24146, -46.39038,  16.757
   5413576994075912960, 154.38489, -46.33662,  19.849
   5413581052825951360, 154.20694, -46.26959,  18.943
   5413575761428316800, 154.41155, -46.38887,  18.383
   5413575108592045568, 154.32673, -46.41810,  18.783
   5413578304046662400, 154.25942, -46.37766,  19.154
   5413576070666180096, 154.43086, -46.38130,  18.089
   5413575830148093184, 154.48402, -46.39868,  18.794
   5413582117985311360, 154.46946, -46.34454,  17.060
   5413576276824830080, 154.43728, -46.35476,  19.181
   5413577165874604928, 154.37214, -46.33633,  17.980
   5413574971159438720, 154.31340, -46.44332,  19.560
   5413587134499840896, 154.34032, -46.17957,  19.785
   5413534937756037760, 154.52418, -46.35370,  19.738
   5413588092272173056, 154.32952, -46.13057,  18.140
   5413566759180913792, 154.02608, -46.41416,  17.417
   5413578785090196736, 154.19196, -46.36617,  17.831
   5413574696277139456, 154.34587, -46.46202,  19.371
   5413574043440156800, 154.39949, -46.45337,  18.948
   5413578304046662528, 154.24890, -46.37261,  19.276
   5413576001947747072, 154.46242, -46.37189,  19.272
   5413577994816214144, 154.28095, -46.40909,  14.652
   5413552018844318336, 154.15419, -46.55567,  18.756
   5413576105026060544, 154.45302, -46.37645,  19.691
   5413575486550208000, 154.45414, -46.42129,  13.982
   5413576276824810752, 154.43190, -46.35572,  19.875
   5413576620421083904, 154.34018, -46.39070,  18.600
   5413576929659783040, 154.41763, -46.35903,  18.504
   5413567652534111488, 153.97853, -46.39113,  15.583
   5413576139385655552, 154.41280, -46.37313,  18.951
   5413574661921792512, 154.28639, -46.43154,  19.683
   5413587340658214528, 154.29128, -46.21377,  19.326
   5413549029547828096, 154.36386, -46.62533,  19.830
   5413576689139032192, 154.32536, -46.38325,  19.639
   5413577891736996608, 154.24231, -46.39466,  18.603
   5413580262559017600, 154.32476, -46.30463,  16.804
   5413573871647810432, 154.38294, -46.47776,  19.412
   5413537171139517312, 154.60004, -46.25850,  18.658
   5413576001946923904, 154.47196, -46.37109,  18.377
   5413550919333253504, 154.28195, -46.51205,  19.896
   5413574077799822080, 154.37517, -46.44757,  18.709
   5413536075933875072, 154.68018, -46.32247,  15.663
   5413577994816211840, 154.28441, -46.41481,  16.226
   5413554217867699072, 154.20503, -46.45591,  19.043
   5413576345543175296, 154.38596, -46.41171,  17.757
   5413575314750822784, 154.43715, -46.44740,  19.709
   5413533838246012800, 154.59064, -46.41760,  19.419
   5413576173745595392, 154.42815, -46.35399,  19.838
   5413579884594847616, 154.30104, -46.31434,  19.098
   5413576929659859712, 154.40776, -46.34028,  17.307
   5413574696274910720, 154.35325, -46.45929,  18.934
   5413576208105353856, 154.45270, -46.36188,  19.982
   5413573940367286912, 154.36888, -46.47111,  19.272
   5413574657613212416, 154.28313, -46.43635,  19.782
   5413576517347882240, 154.39246, -46.37772,  18.640
   5413555111220896512, 154.15453, -46.43195,  18.505
   5413575211670283520, 154.31514, -46.37713,  17.829
   5413576208105333888, 154.44263, -46.36090,  19.428
   5413575452190266496, 154.43997, -46.42460,  15.022
   5413574936793556864, 154.34838, -46.41346,  18.916
   5413574936795815552, 154.35673, -46.40663,  18.106
   5413554144849213568, 154.16800, -46.47434,  19.066
   5413574661921792128, 154.28823, -46.43262,  19.320
   5413575864507747712, 154.45918, -46.39611,  18.823
   5413576276824829184, 154.44206, -46.35724,  19.196
   5413576105025991424, 154.44623, -46.38186,  18.979
   5413578097888231808, 154.27123, -46.38347,  17.451
   5413547552078735488, 154.25356, -46.67571,  17.593
   5413576345543175552, 154.38501, -46.41185,  18.333
   5413573802921914880, 154.42038, -46.46923,  19.491
   5413576276824811264, 154.43965, -46.35931,  18.556
   5413577685578562304, 154.25248, -46.40701,  19.182
   5413574661921792000, 154.29253, -46.43505,  17.681
   5413546173389201792, 154.03552, -46.64811,  17.902
   5413577994816211200, 154.28740, -46.41787,  19.117
   5413535418792507520, 154.56785, -46.33239,  17.962
   5413540160434584576, 154.22306, -46.83489,  19.425
   5413575864507749120, 154.45781, -46.39531,  18.735
   5413573802921915008, 154.41644, -46.46735,  18.601
   5413576276824811392, 154.43788, -46.35842,  19.783
   5413577376334019072, 154.37148, -46.30924,  18.280
   5413574696277140736, 154.34603, -46.46029,  19.797
   5413574593202315648, 154.30293, -46.43957,  19.600
   5413533975683178624, 154.61127, -46.39165,  19.141
   5413578097888231552, 154.26312, -46.37963,  18.807
   5413574004782468864, 154.39236, -46.46081,  17.811
   5413549407504952704, 154.37103, -46.60704,  19.156
   5413536174710691968, 154.65984, -46.28399,  17.965
   5413581911826882176, 154.49312, -46.35458,  18.801
   5413576757860745088, 154.36051, -46.36313,  19.424
   5413575658348898944, 154.42030, -46.40460,  17.464
   5413548372412453632, 154.22613, -46.64915,  18.458
   5413576860937868288, 154.34147, -46.33496,  19.417
   5413573459324185600, 154.36315, -46.50479,  19.397
   5413577548132292352, 154.23869, -46.42762,  19.102
   5413575967587183744, 154.48870, -46.37961,  19.178
   5413574112159761408, 154.37858, -46.43293,  18.644
   5413575761433637248, 154.41191, -46.38735,  18.211
   5413534697237684480, 154.58806, -46.39190,  18.182
   5413575486550424192, 154.44455, -46.40378,  18.576
   5413574833714063104, 154.36979, -46.44535,  19.723
   5413575108598465152, 154.33437, -46.41053,  18.169
   5413578299745756288, 154.26100, -46.37441,  18.549
   5413573974720404480, 154.37642, -46.47115,  19.237
   5413553874270723200, 154.21676, -46.50355,  19.114
   5413577548132292480, 154.23680, -46.42667,  19.729
   5413577204542303232, 154.37864, -46.32888,  18.032
   5413533700805136512, 154.64735, -46.42208,  17.987
   5413578643343081088, 154.16534, -46.38775,  17.386
   5413574077799821440, 154.38571, -46.45273,  19.460
   5413573248863534976, 154.38218, -46.51667,  17.642
   5413578097888232960, 154.26743, -46.38124,  18.397
   5413534869036487168, 154.54408, -46.36764,  19.381
   5413576345542992128, 154.37555, -46.41593,  18.844
   5413534284920825728, 154.63469, -46.39175,  18.030
   5413548956528067456, 154.32717, -46.62851,  19.451
   5413575520909111168, 154.41656, -46.44595,  19.281
   5413573489386369280, 154.36991, -46.49491,  18.038
   5413572561676014080, 153.85839, -46.25406,  19.472
   5413574730641284736, 154.35836, -46.45303,  17.232
   5413581770080113536, 154.23270, -46.20437,  19.859
   5413580223891466752, 154.35026, -46.30889,  18.783
   5413550747534571264, 154.29105, -46.50680,  19.702
   5413576860937868928, 154.33701, -46.33274,  18.326
   5413575246037419648, 154.45222, -46.46673,  19.446
   5413576341244654080, 154.37004, -46.41145,  17.094
   5413576276824809472, 154.44001, -46.35981,  19.799
   5413576482982618112, 154.39417, -46.39261,  18.778
   5413574799360761600, 154.33712, -46.44270,  18.241
   5413575516610973824, 154.40816, -46.43469,  17.494
   5413574112159761280, 154.39489, -46.44074,  18.565
   5413577715629924992, 154.21754, -46.43669,  18.101
   5413553805559825792, 154.22806, -46.51284,  17.404
   5413574936793699968, 154.36375, -46.41224,  18.990
   5413577956148313600, 154.21364, -46.38721,  18.185
   5413555214300112640, 154.13229, -46.41982,  19.194
   5413575898867570688, 154.46854, -46.39119,  18.797
   5413554046069007872, 154.22755, -46.46563,  18.305
   5413576341244654464, 154.37074, -46.40403,  16.034
   5413577685572148992, 154.25320, -46.41181,  19.988
   5413583384987676288, 154.41646, -46.24545,  19.079
   5413576792220683520, 154.36863, -46.35265,  18.908
   5413577067098886144, 154.41751, -46.32776,  19.438
   5413576208105771264, 154.44801, -46.35830,  17.997
   5413574829416165760, 154.36996, -46.43450,  17.188
   5413541917081583488, 154.17626, -46.71735,  19.349
   5413533906963703168, 154.62094, -46.39162,  17.874
   5413554316648090368, 154.19521, -46.43804,  17.934
   5413554046069008000, 154.22711, -46.46528,  19.472
   5413579128680383616, 154.22161, -46.35953,  19.439
   5413573940360665600, 154.36490, -46.46578,  18.641
   5413575314750821504, 154.42977, -46.44402,  17.957
   5413573802921913856, 154.41390, -46.46630,  17.999
   5413576341244654336, 154.37038, -46.41441,  16.648
   5413535556231575168, 154.58970, -46.31047,  19.954
   5413575177310470400, 154.30148, -46.39792,  18.338
   5413576414264767616, 154.35604, -46.39381,  19.361
   5413537411657727104, 154.64161, -46.24797,  18.398
   5413574902440035328, 154.34499, -46.41559,  18.578
   5413567132830712576, 154.10511, -46.39126,  17.681
   5413573901698765056, 154.39753, -46.47539,  19.817
   5413576139385655040, 154.42153, -46.37795,  19.018
   5413578235327261952, 154.28442, -46.36206,  19.958
   5413554007410261760, 154.21576, -46.47358,  18.872
   5413548372412454272, 154.21584, -46.64870,  19.145
   5413576860937869056, 154.34489, -46.33637,  19.283
   5413577372033181952, 154.36959, -46.30945,  19.159
   5413541848370814976, 154.19386, -46.72456,  16.592
   5413535487512098560, 154.55371, -46.31080,  19.457
   5413574009080343808, 154.39162, -46.45564,  17.903
   5413576345543174784, 154.38569, -46.41084,  18.266
   5413567304629499392, 154.05885, -46.36984,  19.464
   5413536041574001408, 154.64751, -46.31872,  19.243
   5413541917090291840, 154.18116, -46.71773,  19.082
   5413576208105333248, 154.44770, -46.36346,  19.001
   5413575898867583232, 154.46500, -46.38818,  18.143
   5413577268953966976, 154.35923, -46.30926,  18.089
   5413574765001022720, 154.33333, -46.44109,  18.239
   5413590776638888064, 154.13422, -46.33618,  19.095
   5413582908254549632, 154.50425, -46.23704,  19.122
   5413575108592173184, 154.33433, -46.41148,  18.996
   5413575520909252352, 154.42150, -46.43992,  19.185
   5413576070666178048, 154.44561, -46.38961,  18.127
   5413580846667519104, 154.22685, -46.28016,  19.757
   5413574863775903488, 154.36922, -46.42991,  16.257
   5413581735720375808, 154.25056, -46.20412,  19.727
   5413578849501579520, 154.15463, -46.37234,  19.512
   5413574971159453056, 154.32468, -46.43691,  18.188
   5413555111220898048, 154.15606, -46.43108,  19.476
   5413553801251607040, 154.23173, -46.51781,  19.219
   5413573699849133184, 154.40344, -46.47475,  17.115
   5413574936793699584, 154.36191, -46.41140,  17.784
   5413574863775903616, 154.36938, -46.43197,  14.452
   5413534972115703424, 154.55702, -46.36761,  18.562
   5413576929659839360, 154.41807, -46.34918,  19.783
   5413533602032681600, 154.65595, -46.44196,  15.300
   5413541848370815360, 154.19821, -46.72538,  18.247
   5413575142952129920, 154.33989, -46.40083,  18.611
   5413533842550850048, 154.59001, -46.41122,  19.793
   5413575658348896640, 154.41942, -46.40371,  18.192
   5413578132247984640, 154.30202, -46.39087,  19.132
   5413535384432738944, 154.55497, -46.33855,  17.914
   5413576860937867520, 154.34016, -46.33479,  18.320
   5413580193832533760, 154.32854, -46.30517,  19.807
   5413575246031127040, 154.43567, -46.46036,  19.034
   5413580228192290432, 154.34656, -46.30405,  19.641
   5413574764994386304, 154.33735, -46.45254,  19.081
   5413573764259811200, 154.44839, -46.47546,  17.759
   5413533773831373184, 154.62015, -46.42586,  18.907
   5413555214300113536, 154.12297, -46.41459,  18.831
   5413553977349532544, 154.23651, -46.46891,  19.518
   5413568197982905600, 154.01323, -46.33355,  19.772
   5413576964019461376, 154.38077, -46.34893,  18.839
   5413575864507746304, 154.45613, -46.39477,  17.968
   5413549304425736704, 154.32060, -46.59145,  19.986
   5413577685578564096, 154.26411, -46.41020,  18.307
   5413535624951155200, 154.56313, -46.28954,  19.312
   5413578716370715392, 154.20411, -46.38151,  18.327
   5413576208105350400, 154.45483, -46.36303,  19.484
   5413582113676940672, 154.46757, -46.33445,  17.137
   5413576551702312192, 154.37185, -46.36895,  19.670
   5413576860937868160, 154.34706, -46.33791,  19.694
   5413576654781107456, 154.34572, -46.37958,  19.251
   5413577303313704064, 154.38678, -46.31269,  17.548
   5413575555269277696, 154.41126, -46.41859,  17.848
   5413575555269190656, 154.42623, -46.43192,  17.367
   5413573699842496000, 154.41570, -46.48942,  19.334
   5413577067103772160, 154.42241, -46.32122,  16.440
   5413575933227443968, 154.48309, -46.37718,  19.078
   5413575074232232832, 154.31269, -46.41782,  19.360
   5413582148036678912, 154.47476, -46.33411,  18.740
   5413576208105350528, 154.45412, -46.36336,  19.642
   5413575658348695424, 154.41519, -46.41283,  17.790
   5413584317003821312, 154.51991, -46.24673,  19.606
   5413550541376094208, 154.30056, -46.55043,  18.219
   5413568575940156672, 153.98757, -46.30960,  18.393
   5413576345542971648, 154.37740, -46.41892,  18.779
   5413587065780365440, 154.36130, -46.18774,  19.324
   5413536763128505856, 154.61514, -46.31206,  15.322
   5413577651211509248, 154.24960, -46.43132,  18.769
   5413536831836964352, 154.59960, -46.30334,  19.768
   5413576448622851200, 154.37239, -46.38373,  18.362
   5413577994816209280, 154.27933, -46.41798,  18.329
   5413573734202296064, 154.43746, -46.49282,  19.813
   5413577200234356480, 154.38300, -46.33394,  18.474
   5413574691972824576, 154.35183, -46.46290,  19.703
   5413575830148095872, 154.48068, -46.39638,  18.944
   5413574112166054528, 154.38934, -46.43584,  16.936
   5413577204535312768, 154.38595, -46.32403,  18.678
   5413550541376094336, 154.29204, -46.54623,  19.904
   5413575039872353792, 154.29329, -46.42369,  19.562
   5413581941878248576, 154.48682, -46.33396,  19.394
   5413577685578563712, 154.25569, -46.40719,  14.429
   5413577303313704320, 154.38437, -46.31590,  19.190
   5413575967587181568, 154.49778, -46.38427,  18.988
   5413581911826880128, 154.47622, -46.35167,  16.809
   5413574730641283328, 154.35192, -46.45082,  18.065
   5413574764996619392, 154.34034, -46.45361,  19.392
   5413575589628728064, 154.39758, -46.42784,  17.176
   5413563387618835328, 153.75027, -46.47334,  18.629
   5413576586062252928, 154.38604, -46.36105,  19.544
   5413535384432738688, 154.56968, -46.33821,  16.983
   5413575658348695168, 154.41850, -46.41448,  18.856
   5413574971159451264, 154.31556, -46.43378,  18.704
   5413575761428391168, 154.42180, -46.38910,  19.327
   5413554046069009408, 154.22831, -46.46482,  18.492
   5413577440751916416, 154.26104, -46.45917,  17.747
   5413551258630569088, 154.14618, -46.61853,  19.772
   5413535560537662464, 154.59197, -46.30438,  19.655
   5413575177310485120, 154.31056, -46.39459,  18.658
   5413577303313704448, 154.38190, -46.30942,  17.990
   5413575555269278336, 154.41241, -46.42062,  18.533
   5413577135823248512, 154.40918, -46.31521,  19.597
   5413584003463170048, 154.43002, -46.18434,  17.703
   5413575349110761088, 154.43251, -46.43513,  19.190
   5413574936793496832, 154.35829, -46.42223,  18.082
   5413575349112557440, 154.43516, -46.43778,  19.506
   5413573802921912320, 154.40908, -46.46385,  18.050
   5413584110845391744, 154.54200, -46.25609,  19.492
   5413579437918043904, 154.16710, -46.32544,  19.988
   5413573699842495488, 154.40998, -46.48773,  18.495
   5413567583814635776, 154.00549, -46.39775,  14.451
   5413577994816210688, 154.28112, -46.41553,  19.462
   5413534869036447104, 154.55192, -46.37622,  19.597
   5413578334105496576, 154.22988, -46.37466,  17.715
   5413574868074020224, 154.37793, -46.43212,  14.548
   5413573802921912448, 154.40860, -46.46393,  19.015
   5413581190264964224, 154.21931, -46.24339,  19.023
   5413549785461851008, 154.32235, -46.56020,  18.788
   5413574936793760896, 154.35197, -46.40359,  18.857
   5413579850235103232, 154.30223, -46.31776,  19.044
   5413575727068388608, 154.40028, -46.39480,  18.767
   5413578132247985792, 154.29779, -46.38769,  17.801
   5413574829416163456, 154.36769, -46.44304,  17.318
   5413573940360663808, 154.37171, -46.46949,  19.531
   5413576311184644096, 154.44880, -46.34178,  18.668
   5413573734208869888, 154.43279, -46.49005,  17.539
   5413536763117487232, 154.61608, -46.31178,  17.717
   5413579815875365760, 154.33261, -46.33190,  18.212
   5413534598465093632, 154.57837, -46.40638,  17.903
   5413549712442525696, 154.32899, -46.56821,  18.616
   5413574936793496192, 154.35373, -46.42009,  18.006
   5413576684838061312, 154.33203, -46.37241,  18.688
   5413546418206870272, 154.01925, -46.61666,  18.232
   5413576792218390016, 154.36705, -46.34803,  19.424
   5413585244714269824, 154.46790, -46.18505,  19.846
   5413577651211507968, 154.25511, -46.43518,  19.817
   5413580430050111744, 154.32823, -46.26340,  18.468
   5413577578190985728, 154.26011, -46.43518,  18.545
   5413573699842558464, 154.40322, -46.47634,  19.679
   5413576276824826112, 154.42541, -46.34961,  18.156
   5413574936793496320, 154.35882, -46.42251,  19.047
   5413576409964129024, 154.36817, -46.40108,  14.668
   5413579128680397952, 154.22673, -46.35421,  19.703
   5413573906000925184, 154.39828, -46.48177,  19.973
   5413576792220681856, 154.37163, -46.35422,  19.634
   5413533735164805504, 154.60654, -46.43730,  18.572
   5413574730641282048, 154.35662, -46.45420,  16.968
   5413577578190985600, 154.26097, -46.43386,  17.757
   5413578200967461888, 154.26741, -46.37377,  19.674
   5413548892108870016, 154.33495, -46.64627,  19.217
   5413577204535313920, 154.38147, -46.32076,  18.686
   5413575623988956032, 154.39843, -46.40440,  18.134
   5413573768562173568, 154.44206, -46.48003,  19.158
   5413574696274908032, 154.35548, -46.46164,  19.871
   5413580881027255040, 154.25976, -46.29709,  19.747
   5413577994816210304, 154.28439, -46.41877,  17.394
   5413550674515418752, 154.31147, -46.51764,  17.877
   5413576551702311424, 154.38152, -46.37361,  19.039
   5413567927412022272, 153.95518, -46.36105,  14.460
   5413575864507746176, 154.45561, -46.39450,  18.855
   5413533602032683904, 154.65622, -46.43516,  19.724
   5413575555269277440, 154.41212, -46.41890,  17.692
   5413576139385739776, 154.41641, -46.36615,  19.918
   5413567132830714368, 154.09355, -46.39049,  19.479
   5413549716742376448, 154.33131, -46.56190,  18.860
   5413574902433757312, 154.35104, -46.41978,  19.349
   5413575623988955776, 154.39730, -46.40373,  18.324
   5413578441485694464, 154.26383, -46.35187,  19.464
   5413575314750820096, 154.42592, -46.44227,  18.746
   5413577204537762176, 154.38066, -46.32809,  19.936
   5413555008141676800, 154.14825, -46.43256,  19.845
   5413578716370715904, 154.19714, -46.37735,  17.825
   5413574730641282432, 154.36091, -46.45578,  16.435
   5413575727068388864, 154.40668, -46.39785,  17.148
   5413554217867694208, 154.19822, -46.45680,  19.593
   5413575280391283328, 154.45689, -46.44683,  19.861
   5413574902433757440, 154.35177, -46.41972,  18.347
   5413576895299984256, 154.41315, -46.36423,  18.334
   5413578441485694848, 154.27443, -46.35660,  19.942
   5413575314750819968, 154.43982, -46.44893,  18.630
   5413576753557603072, 154.34955, -46.36077,  17.326
   5413573699849130752, 154.41207, -46.48037,  17.720
   5413575516610976256, 154.41052, -46.42708,  12.538
   5413577131515011712, 154.41066, -46.31008,  18.486
   5413578029175962368, 154.28213, -46.39432,  18.487
   5413576070666174720, 154.44165, -46.38791,  18.996
   5413574009080341632, 154.39407, -46.45702,  19.102
   5413575658348692864, 154.41933, -46.41501,  18.059
   5413550610095574528, 154.28877, -46.54067,  18.636
   5413573906007561088, 154.38488, -46.46751,  19.276
   5413580670568280576, 154.30307, -46.26155,  19.865
   5413577273254790144, 154.36557, -46.31371,  19.199
   5413575142952214016, 154.33433, -46.39406,  19.591
   5413581568222108032, 154.23976, -46.24056,  19.250
   5413575555269276032, 154.41439, -46.42228,  17.974
   5413574799354324352, 154.33352, -46.42801,  18.912
   5413575967587181440, 154.49020, -46.38065,  17.990
   5413575589628812672, 154.39129, -46.42144,  18.738
   5413577887427100544, 154.24680, -46.40309,  12.307
   5413553904336633344, 154.20998, -46.47933,  19.835
   5413576105026000256, 154.44183, -46.37848,  18.948
   5413577032744019840, 154.41756, -46.34063,  17.470
   5413582908254551040, 154.50275, -46.23560,  19.566
   5413534662877950464, 154.56788, -46.39084,  18.225
   5413579090019747456, 154.21411, -46.37276,  18.711
   5413576379903198336, 154.38414, -46.39789,  17.760
   5413575727068387584, 154.40286, -46.39510,  18.143
   5413568133561331200, 154.01975, -46.34945,  19.965
   5413574936793696768, 154.34671, -46.40433,  19.304
   5413566961032025216, 154.03689, -46.39000,  19.884
   5413570087768281088, 153.74309, -46.37453,  19.343
